FL,"HOLMES COUNTY SHERIFF",16,1003,2016-04-04,2020-03-31
FL,"HOWEY IN THE HILLS POLICE",16,36,2016-04-04,2020-03-31
FL,"INDIAN RIVER COUNTY SHERIFF",3,455,2016-04-04,2016-12-31
FL,"INDIAN RIVER SHERIFF",13,2060,2017-03-31,2020-03-31
FL,"INDIAN RIVER SHORES POLICE",7,70,2016-04-04,2017-12-31
FL,"INDIAN RIVER SHORES PSD",9,320,2018-03-31,2020-03-31
FL,"JACKSON COUNTY SHERIFF",16,470,2016-04-04,2020-03-31
FL,"JACKSONVILLE BEACH POLICE",16,240,2016-04-04,2020-03-31
FL,"JACKSONVILLE COUNTY SHERIFF",5,25,2016-04-04,2017-06-30
FL,"JACKSONVILLE SHERIFF",11,29,2017-09-30,2020-03-31
FL,"JASPER POLICE",16,112,2016-04-04,2020-03-31
FL,"JEFFERSON COUNTY SHERIFF",16,232,2016-04-04,2020-03-31
FL,"JUNO BEACH POLICE",5,5,2018-12-31,2019-12-31
FL,"JUPITER ISLAND PUBLIC SAFETY",3,12,2016-04-04,2016-12-31
FL,"JUPITER ISLAND PUBLIC SAFETY DEPARTMENT",8,32,2017-03-31,2018-12-31
FL,"JUPITER POLICE",16,16,2016-04-04,2020-03-31
FL,"KENNETH CITY POLICE",15,30,2016-04-04,2019-12-31
FL,"KISSIMMEE POLICE",16,113,2016-04-04,2020-03-31
FL,"LAKE CITY POLICE",16,718,2016-04-04,2020-03-31
FL,"LAKE COUNTY SHERIFF",16,703,2016-04-04,2020-03-31
FL,"LAKE PLACID POLICE",16,144,2016-04-04,2020-03-31
FL,"LAKE WALES POLICE",16,244,2016-04-04,2020-03-31
FL,"LAKELAND POLICE",16,283,2016-04-04,2020-03-31
FL,"LANTANA POLICE",16,336,2016-04-04,2020-03-31
FL,"LARGO POLICE",16,1136,2016-04-04,2020-03-31
FL,"LAWTEY POLICE",16,189,2016-04-04,2020-03-31
FL,"LEE COUNTY SHERIFF",4,13,2016-04-04,2019-12-31
FL,"LEESBURG POLICE",16,71,2016-04-04,2020-03-31
FL,"LEON COUNTY SHERIFF",16,239,2016-04-04,2020-03-31
FL,"LEVY COUNTY SHERIFF",16,551,2016-04-04,2020-03-31
FL,"LIBERTY COUNTY SHERIFF",16,96,2016-04-04,2020-03-31
FL,"LONGWOOD POLICE",12,74,2016-04-04,2019-03-31
FL,"LOTTERY-DIVISION OF SECURITY",1,5,2020-03-31,2020-03-31
FL,"LYNN HAVEN POLICE",16,127,2016-04-04,2020-03-31
FL,"MADISON COUNTY SHERIFF",16,319,2016-04-04,2020-03-31
FL,"MADISON POLICE",16,48,2016-04-04,2020-03-31
FL,"MAITLAND POLICE",16,16,2016-04-04,2020-03-31
FL,"MANATEE COUNTY SHERIFF",16,2285,2016-04-04,2020-03-31
FL,"MARCO ISLAND POLICE",16,96,2016-04-04,2020-03-31
FL,"MARIANNA POLICE",16,87,2016-04-04,2020-03-31
FL,"MARION COUNTY SHERIFF",16,643,2016-04-04,2020-03-31
FL,"MARTIN COUNTY SHERIFF",16,3055,2016-04-04,2020-03-31
FL,"MELBOURNE INTL AIRPORT",13,39,2016-04-04,2019-06-30
FL,"MELBOURNE INTL AIRPORT POLICE",3,9,2019-09-30,2020-03-31
FL,"MELBOURNE POLICE",16,210,2016-04-04,2020-03-31
FL,"MELBOURNE VILLAGE",16,32,2016-04-04,2020-03-31
FL,"MEXICO BEACH POLICE",1,17,2016-04-04,2016-04-04
FL,"MIAMI BEACH POLICE",13,35,2016-12-31,2019-12-31
FL,"MIAMI GARDENS POLICE",16,1632,2016-04-04,2020-03-31
FL,"MIAMI POLICE",6,10,2016-04-04,2017-09-30
FL,"MIAMI SHORES POLICE",13,48,2016-04-04,2019-06-30
FL,"MIDWAY POLICE",16,96,2016-04-04,2020-03-31
FL,"MIRAMAR POLICE",1,1,2020-03-31,2020-03-31
FL,"MONROE COUNTY SHERIFF",16,577,2016-04-04,2020-03-31
FL,"MOUNT DORA POLICE",16,301,2016-04-04,2020-03-31
FL,"NASSAU COUNTY SHERIFF",16,992,2016-04-04,2020-03-31
FL,"NEW SMYRNA BEACH POLICE",16,16,2016-04-04,2020-03-31
FL,"NICEVILLE POLICE",8,8,2018-06-30,2020-03-31
FL,"NORTH MIAMI BEACH POLICE",16,17,2016-04-04,2020-03-31
FL,"NORTH MIAMI POLICE",14,14,2016-12-31,2020-03-31
FL,"NORTH PORT POLICE",16,99,2016-04-04,2020-03-31
FL,"OCALA POLICE",16,1800,2016-04-04,2020-03-31
FL,"OCOEE POLICE",13,325,2016-04-04,2019-06-30
FL,"OKALOOSA COUNTY SHERIFF",16,3154,2016-04-04,2020-03-31
FL,"OKEECHOBEE COUNTY SHERIFF",16,847,2016-04-04,2020-03-31
FL,"ORANGE CITY POLICE",16,27,2016-04-04,2020-03-31
FL,"ORANGE COUNTY SHERIFF",16,86,2016-04-04,2020-03-31
FL,"ORLANDO POLICE",16,472,2016-04-04,2020-03-31
FL,"ORMOND BEACH POLICE",16,434,2016-04-04,2020-03-31
FL,"OSCEOLA COUNTY SHERIFF",16,112,2016-04-04,2020-03-31
FL,"PALATKA POLICE",16,544,2016-04-04,2020-03-31
FL,"PALM BAY POLICE",16,925,2016-04-04,2020-03-31
FL,"PALM BEACH COUNTY SCHOOL POLICE [K-12]",16,32,2016-04-04,2020-03-31
FL,"PALM BEACH COUNTY SHERIFF",7,28,2018-09-30,2020-03-31
FL,"PALM BEACH GARDENS POLICE",2,2,2019-12-31,2020-03-31
FL,"PALM BEACH POLICE",16,256,2016-04-04,2020-03-31
FL,"PANAMA CITY AIRPORT POLICE",11,42,2016-12-31,2019-06-30
FL,"PANAMA CITY BEACH POLICE",16,245,2016-04-04,2020-03-31
FL,"PASCO COUNTY SHERIFF",5,878,2016-04-04,2017-06-30
FL,"PASCO SHERIFF",11,255,2017-09-30,2020-03-31
FL,"PEMBROKE PINES POLICE",4,6,2016-04-04,2017-03-31
FL,"PENSACOLA POLICE",16,52,2016-04-04,2020-03-31
FL,"PERRY POLICE",5,5,2016-12-31,2017-12-31
FL,"PINELLAS COUNTY SHERIFF",16,186,2016-04-04,2020-03-31
FL,"PINELLAS PARK POLICE",16,24,2016-04-04,2020-03-31
FL,"PLANT CITY POLICE",16,590,2016-04-04,2020-03-31
FL,"POLK COUNTY SHERIFF",16,1624,2016-04-04,2020-03-31
FL,"PORT ORANGE POLICE",16,48,2016-04-04,2020-03-31
FL,"PORT RICHEY POLICE",8,16,2018-06-30,2020-03-31
FL,"PORT SAINT JOE POLICE",16,27,2016-04-04,2020-03-31
FL,"PORT SAINT LUCIE POLICE",16,46,2016-04-04,2020-03-31
FL,"PUNTA GORDA POLICE",16,432,2016-04-04,2020-03-31
FL,"PUTNAM COUNTY SHERIFF",16,1156,2016-04-04,2020-03-31
FL,"RIVIERA BEACH POLICE",16,157,2016-04-04,2020-03-31
FL,"ROCKLEDGE POLICE",16,18,2016-04-04,2020-03-31
FL,"SAINT AUGUSTINE BEACH POLICE",4,4,2019-03-31,2019-12-31
FL,"SAINT CLOUD POLICE",16,1132,2016-04-04,2020-03-31
FL,"SAINT JOHNS COUNTY SHERIFF",16,1029,2016-04-04,2020-03-31
FL,"SAINT LUCIE COUNTY SHERIFF",16,4556,2016-04-04,2020-03-31
FL,"SAINT PETERSBURG POLICE",12,18,2016-12-31,2019-09-30
FL,"SANTA FE COLLEGE POLICE [HIGHER-ED]",2,2,2019-12-31,2020-03-31
FL,"SANTA ROSA COUNTY SHERIFF",16,472,2016-04-04,2020-03-31
FL,"SARASOTA MANATEE AIRPORT AUTH",16,32,2016-04-04,2020-03-31
FL,"SARASOTA POLICE",16,47,2016-04-04,2020-03-31
FL,"SATELLITE BEACH POLICE",16,131,2016-04-04,2020-03-31
FL,"SEBASTIAN POLICE",15,113,2016-10-03,2020-03-31
FL,"SEMINOLE COUNTY SHERIFF",16,3612,2016-04-04,2020-03-31
FL,"SOUTH DAYTONA POLICE",16,147,2016-04-04,2020-03-31
FL,"SOUTH MIAMI POLICE",16,950,2016-04-04,2020-03-31
FL,"SOUTH PALM BEACH POLICE",15,90,2016-04-04,2019-12-31
FL,"SPRINGFIELD POLICE",16,352,2016-04-04,2020-03-31
FL,"STARKE POLICE",16,613,2016-04-04,2020-03-31
FL,"STUART POLICE",16,115,2016-04-04,2020-03-31
FL,"SUMTER COUNTY SHERIFF",16,35,2016-04-04,2020-03-31
FL,"SUWANNEE COUNTY SHERIFF",16,64,2016-04-04,2020-03-31
FL,"SWEETWATER POLICE",16,404,2016-04-04,2020-03-31
FL,"TALLAHASSEE POLICE",12,768,2016-04-04,2019-03-31
FL,"TAMPA INTL AIRPORT POLICE",16,39,2016-04-04,2020-03-31
FL,"TAMPA POLICE",16,84,2016-04-04,2020-03-31
FL,"TARPON SPRINGS POLICE",16,464,2016-04-04,2020-03-31
FL,"TAVARES POLICE",16,190,2016-04-04,2020-03-31
FL,"TEMPLE TERRACE POLICE",16,71,2016-04-04,2020-03-31
FL,"TEQUESTA POLICE",16,459,2016-04-04,2020-03-31
FL,"TITUSVILLE POLICE",16,1416,2016-04-04,2020-03-31
FL,"TREASAURE ISLAND POLICE",1,2,2019-03-31,2019-03-31
FL,"TREASURE ISLAND POLICE",3,6,2019-06-30,2019-12-31
FL,"TRENTON POLICE",1,1,2016-04-04,2016-04-04
FL,"UNIVERSITY OF CENTRAL FLORIDA POLICE [HIGHER-ED]",7,70,2016-04-04,2020-03-31
FL,"UNIVERSITY OF FLORIDA GAINESVILLE POLICE [HIGHER-ED]",16,16,2016-04-04,2020-03-31
FL,"UNIVERSITY OF SOUTH FLORIDA TAMPA POLICE [HIGHER-ED]",16,297,2016-04-04,2020-03-31
FL,"USPS/USPIS IG BEDFORD",5,195,2016-10-03,2017-09-30
FL,"VALPARAISO POLICE",16,129,2016-04-04,2020-03-31
FL,"VERO BEACH POLICE",16,146,2016-04-04,2020-03-31
FL,"VIRGINIA GARDENS POLICE",2,2,2016-04-04,2016-10-03
FL,"VOLUSIA COUNTY SHERIFF",16,3216,2016-04-04,2020-03-31
FL,"WAKULLA COUNTY SHERIFF",16,570,2016-04-04,2020-03-31
FL,"WALTON COUNTY SHERIFF",16,119,2016-04-04,2020-03-31
FL,"WASHINGTON COUNTY SHERIFF",16,213,2016-04-04,2020-03-31
FL,"WASHINGTON SCHOOL DISTRICT POLICE [K-12]",10,10,2016-04-04,2018-09-30
FL,"WAUCHULA POLICE",16,443,2016-04-04,2020-03-31
FL,"WEBSTER POLICE",1,4,2016-04-04,2016-04-04
FL,"WEST MELBOURNE POLICE",16,211,2016-04-04,2020-03-31
FL,"WHITE SPRINGS POLICE",15,72,2016-04-04,2019-12-31
FL,"WILDWOOD POLICE",3,7,2016-04-04,2016-12-31
FL,"WILLISTON POLICE",16,341,2016-04-04,2020-03-31
FL,"WINTER HAVEN POLICE",12,24,2016-04-04,2019-03-31
FL,"WINTER PARK POLICE",16,272,2016-04-04,2020-03-31
FL,"WINTER SPRINGS POLICE",4,211,2016-04-04,2017-03-31
GA,"ABBEVILLE POLICE",16,221,2016-04-04,2020-03-31
GA,"ACWORTH POLICE",16,40,2016-04-04,2020-03-31
GA,"ADAIRSVILLE POLICE",9,9,2016-04-04,2018-06-30
GA,"ADEL POLICE",5,30,2016-04-04,2017-06-30
GA,"ALAPAHA POLICE",16,80,2016-04-04,2020-03-31
GA,"ALBANY POLICE",16,400,2016-04-04,2020-03-31
GA,"ALMA POLICE",9,9,2016-04-04,2018-06-30
GA,"APPLING COUNTY SHERIFF",3,9,2016-04-04,2016-12-31
GA,"ASHBURN POLICE",2,18,2019-12-31,2020-03-31
GA,"ATKINSON COUNTY SHERIFF",16,382,2016-04-04,2020-03-31
GA,"ATLANTA POLICE",16,29,2016-04-04,2020-03-31
GA,"AUGUSTA TECH COLL CAMPUS POLICE [HIGHER-ED]",16,80,2016-04-04,2020-03-31
GA,"AVONDALE ESTATES POLICE",16,90,2016-04-04,2020-03-31
GA,"BACON COUNTY SHERIFF",14,23,2016-04-04,2019-12-31
GA,"BAINBRIDGE POLICE",1,8,2016-04-04,2016-04-04
GA,"BAKER COUNTY SHERIFF",16,32,2016-04-04,2020-03-31
GA,"BALDWIN COUNTY SHERIFF",16,675,2016-04-04,2020-03-31
GA,"BALDWIN POLICE",6,28,2018-12-31,2020-03-31
GA,"BANKS COUNTY SHERIFF",16,210,2016-04-04,2020-03-31
GA,"BARNESVILLE POLICE",16,48,2016-04-04,2020-03-31
GA,"BARROW COUNTY SHERIFF",16,260,2016-04-04,2020-03-31
GA,"BARTOW COUNTY SHERIFF",16,3408,2016-04-04,2020-03-31
GA,"BARTOW POLICE",16,16,2016-04-04,2020-03-31
GA,"BEN HILL COUNTY SHERIFF",16,336,2016-04-04,2020-03-31
GA,"BERLIN POLICE",16,16,2016-04-04,2020-03-31
GA,"BERRIEN COUNTY SHERIFF",16,482,2016-04-04,2020-03-31
GA,"BIBB COUNTY CAMPUS POLICE",12,60,2016-04-04,2019-03-31
GA,"BIBB COUNTY SHERIFF",16,192,2016-04-04,2020-03-31
GA,"BIBB COUNTY. BOE CAMPUS POLICE [K-12]",4,20,2019-06-30,2020-03-31
GA,"BLACKSHEAR POLICE",3,3,2019-09-30,2020-03-31
GA,"BLUE RIDGE POLICE",16,144,2016-04-04,2020-03-31
GA,"BLYTHE POLICE",16,103,2016-04-04,2020-03-31
GA,"BOSTON POLICE",16,89,2016-04-04,2020-03-31
GA,"BOWDON POLICE",16,162,2016-04-04,2020-03-31
GA,"BRANTLEY COUNTY SHERIFF",16,16,2016-04-04,2020-03-31
GA,"BREMEN POLICE",16,141,2016-04-04,2020-03-31
GA,"BROOKHAVEN POLICE",16,429,2016-04-04,2020-03-31
GA,"BROOKS COUNTY SHERIFF",16,314,2016-04-04,2020-03-31
GA,"BRUNSWICK POLICE",16,432,2016-04-04,2020-03-31
GA,"BUCHANAN POLICE",16,80,2016-04-04,2020-03-31
GA,"BULLOCH COUNTY SHERIFF",16,161,2016-04-04,2020-03-31
GA,"BURKE COUNTY SHERIFF",13,214,2017-03-31,2020-03-31
GA,"BUTLER POLICE",16,58,2016-04-04,2020-03-31
GA,"BYRON POLICE",13,587,2016-04-04,2019-06-30
GA,"CAIRO POLICE",16,16,2016-04-04,2020-03-31
GA,"CALHOUN POLICE",16,1176,2016-04-04,2020-03-31
GA,"CAMDEN COUNTY SHERIFF",16,29,2016-04-04,2020-03-31
GA,"CANON POLICE",16,212,2016-04-04,2020-03-31
GA,"CANTON POLICE",11,55,2016-04-04,2020-03-31
GA,"CARROLL COUNTY SHERIFF",16,3677,2016-04-04,2020-03-31
GA,"CARROLLTON POLICE",16,1478,2016-04-04,2020-03-31
GA,"CARTERSVILLE POLICE",3,21,2016-04-04,2016-12-31
GA,"CATOOSA COUNTY SHERIFF",16,128,2016-04-04,2020-03-31
GA,"CENTERVILLE POLICE",16,224,2016-04-04,2020-03-31
GA,"CENTRAL GEORGIA TECH COLLEGE POLICE [HIGHER-ED]",16,210,2016-04-04,2020-03-31
GA,"CHAMBLEE POLICE",16,1837,2016-04-04,2020-03-31
GA,"CHARLTON COUNTY SHERIFF",16,376,2016-04-04,2020-03-31
GA,"CHATHAM COUNTY POLICE",5,72,2019-03-31,2020-03-31
GA,"CHATHAM COUNTY SHERIFF",16,335,2016-04-04,2020-03-31
GA,"CHATSWORTH POLICE",16,201,2016-04-04,2020-03-31
GA,"CHATTAHOOCHEE HILLS POLICE",16,145,2016-04-04,2020-03-31
GA,"CHEROKEE SHERIFF",11,150,2017-09-30,2020-03-31
GA,"CLARKSTON POLICE",16,284,2016-04-04,2020-03-31
GA,"CLAY COUNTY SHERIFF",6,29,2018-12-31,2020-03-31
GA,"CLAYTON COUNTY DISTRICT ATTORNEY",16,135,2016-04-04,2020-03-31
GA,"CLAYTON COUNTY POLICE",16,833,2016-04-04,2020-03-31
GA,"CLAYTON COUNTY SHERIFF",16,780,2016-04-04,2020-03-31
GA,"CLAYTON POLICE",16,782,2016-04-04,2020-03-31
GA,"COBB COUNTY POLICE",16,25,2016-04-04,2020-03-31
GA,"COBB COUNTY SHERIFF",16,128,2016-04-04,2020-03-31
GA,"COFFEE COUNTY SHERIFF",8,368,2017-03-31,2019-06-30
GA,"COHUTTA POLICE",16,207,2016-04-04,2020-03-31
GA,"COLLEGE PARK POLICE",5,159,2016-04-04,2017-06-30
GA,"COLQUITT POLICE",16,224,2016-04-04,2020-03-31
GA,"COLUMBIA COUNTY SHERIFF",16,1344,2016-04-04,2020-03-31
GA,"COLUMBUS POLICE",16,2279,2016-04-04,2020-03-31
GA,"COMMERCE POLICE",16,32,2016-04-04,2020-03-31
GA,"CONYERS POLICE",16,288,2016-04-04,2020-03-31
GA,"COOK COUNTY SHERIFF",16,16,2016-04-04,2020-03-31
GA,"CORDELE POLICE",16,289,2016-04-04,2020-03-31
GA,"CORNELIA POLICE",16,178,2016-04-04,2020-03-31
GA,"COWETA COUNTY SHERIFF",16,272,2016-04-04,2020-03-31
GA,"CRAWFORD COUNTY SHERIFF",16,283,2016-04-04,2020-03-31
GA,"CRISP COUNTY SHERIFF",16,266,2016-04-04,2020-03-31
GA,"DADE COUNTY SHERIFF",16,81,2016-04-04,2020-03-31
GA,"DALLAS POLICE",6,9,2018-12-31,2020-03-31
GA,"DAVISBORO POLICE",15,191,2016-04-04,2019-12-31
GA,"DAWSON COUNTY SHERIFF",16,96,2016-04-04,2020-03-31
GA,"DAWSON POLICE",16,318,2016-04-04,2020-03-31
GA,"DECATUR COUNTY SHERIFF",16,82,2016-04-04,2020-03-31
GA,"DEKALB COUNTY SHERIFF",16,320,2016-04-04,2020-03-31
GA,"DEKALB COUNTY STATE COURT PROBATION",8,48,2016-04-04,2018-03-31
GA,"DHS/CBP FT BENNING FIREARMS",1,7,2016-04-04,2016-04-04
GA,"DHS/FLETC GLYNCO",6,1200,2016-04-04,2017-09-30
GA,"DHS/ICE ATLANTA",6,288,2016-04-04,2017-09-30
GA,"DHS/ICE FT BENNING FIREARMS",5,35,2016-10-03,2017-09-30
GA,"DHS/TSA FAMS COLLEGE PARK",6,192,2016-04-04,2017-09-30
GA,"DHS/USCIS WARM SPRINGS",3,9,2017-03-31,2017-09-30
GA,"DILLARD POLICE",16,201,2016-04-04,2020-03-31
GA,"DNR LAW ENFORCEMENT DIVISION",1,96,2020-03-31,2020-03-31
GA,"DODGE COUNTY SHERIFF",16,341,2016-04-04,2020-03-31
GA,"DOI/NPS KENNESAW MTN N",6,144,2016-04-04,2017-09-30
GA,"DOJ/DEA ATLANTA",6,738,2016-04-04,2017-09-30
GA,"DOJ/DEA COLUMBUS",5,235,2016-10-03,2017-09-30
GA,DOJ/GEORGIA,1,35,2016-04-04,2016-04-04
GA,"DOJ/INS WARM SPRINGS",3,9,2016-04-04,2016-12-31
GA,"DOJ/USMS ATLANTA",6,541,2016-04-04,2017-09-30
GA,"DOJ/USMS SAVANNAH",6,1336,2016-04-04,2017-09-30
GA,"DOJ/USMS/FTF SAVANNAH",5,135,2016-10-03,2017-09-30
GA,"DONALSONVILLE POLICE",16,160,2016-04-04,2020-03-31
GA,"DOOLY COUNTY SCHOOLS POLICE [K-12]",1,3,2016-04-04,2016-04-04
GA,"DOOLY COUNTY SHERIFF",16,48,2016-04-04,2020-03-31
GA,"DORAVILLE POLICE",16,290,2016-04-04,2020-03-31
GA,"DOUGLAS COUNTY SHERIFF",16,582,2016-04-04,2020-03-31
GA,"DOUGLAS POLICE",12,512,2016-04-04,2019-03-31
GA,"DUBLIN POLICE",16,2043,2016-04-04,2020-03-31
GA,"DUNWOODY POLICE",1,8,2016-04-04,2016-04-04
GA,"EARLY COUNTY PUBLIC SAFETY",1,1,2016-04-04,2016-04-04
GA,"EAST DUBLIN POLICE",16,128,2016-04-04,2020-03-31
GA,"EAST ELLIJAY POLICE",13,208,2016-04-04,2019-06-30
GA,"EASTMAN POLICE",16,208,2016-04-04,2020-03-31
GA,"EATONTON POLICE",1,5,2016-04-04,2016-04-04
GA,"ECHOLS COUNTY SHERIFF",9,9,2016-04-04,2018-06-30
GA,"EDISON POLICE",16,32,2016-04-04,2020-03-31
GA,"EFFINGHAM COUNTY SHERIFF",16,630,2016-04-04,2020-03-31
GA,"ELBERT COUNTY SHERIFF",16,160,2016-04-04,2020-03-31
GA,"ELBERTON POLICE",16,190,2016-04-04,2020-03-31
GA,"ELLAVILLE POLICE",4,5,2016-04-04,2020-03-31
GA,"ELLIJAY POLICE",16,436,2016-04-04,2020-03-31
GA,"EMANUEL COUNTY SHERIFF",16,243,2016-04-04,2020-03-31
GA,"EMERSON POLICE",16,32,2016-04-04,2020-03-31
GA,"ENIGMA POLICE",9,18,2018-03-31,2020-03-31
GA,"EPA/CRIMINAL INVESTIGATION ATLANTA",6,60,2016-04-04,2017-09-30
GA,"EUHARLEE POLICE",16,144,2016-04-04,2020-03-31
GA,"EVANS COUNTY SHERIFF",6,157,2018-12-31,2020-03-31
GA,"FAIRBURN POLICE",16,424,2016-04-04,2020-03-31
GA,"FAIRMOUNT POLICE",11,11,2016-04-04,2018-12-31
GA,"FANNIN COUNTY SHERIFF",16,63,2016-04-04,2020-03-31
GA,"FAYETTEVILLE POLICE",9,108,2016-04-04,2018-06-30
GA,"FITZGERALD POLICE",16,32,2016-04-04,2020-03-31
GA,"FLOYD COUNTY SHERIFF",9,13,2016-04-04,2018-06-30
GA,"FOREST PARK POLICE",16,114,2016-04-04,2020-03-31
GA,"FORSYTH COUNTY SHERIFF",16,1273,2016-04-04,2020-03-31
GA,"FORT VALLEY POLICE",16,272,2016-04-04,2020-03-31
GA,"FORT VALLEY STATE UNIVERSITY POLICE [HIGHER-ED]",4,16,2017-03-31,2017-12-31
GA,"FRANKLIN COUNTY SHERIFF",16,1498,2016-04-04,2020-03-31
GA,"FRANKLIN SPRINGS POLICE",16,502,2016-04-04,2020-03-31
GA,"FULTON COUNTY POLICE",16,552,2016-04-04,2020-03-31
GA,"FULTON COUNTY SCHOOLS POLICE [K-12]",16,78,2016-04-04,2020-03-31
GA,"FULTON COUNTY SHERIFF",16,208,2016-04-04,2020-03-31
GA,"GAINESVILLE POLICE",16,112,2016-04-04,2020-03-31
GA,"GEORGIA DEPARTMENT OF PUBLIC SAFETY",16,4551,2016-04-04,2020-03-31
GA,"GEORGIA DEPARTMENT OF REVENUE",16,569,2016-04-04,2020-03-31
GA,"GEORGIA DNR LAW ENFORCEMENT DIVISION",12,2835,2017-03-31,2019-12-31
GA,"GEORGIA DNR SOCIAL CIRCLE",3,1038,2016-04-04,2016-12-31
GA,"GEORGIA PUBLIC SAFETY TRAINING CENTER",15,656,2016-04-04,2019-12-31
GA,"GILMER COUNTY FIRE RESCUE",16,314,2016-04-04,2020-03-31
GA,"GILMER COUNTY SHERIFF",16,206,2016-04-04,2020-03-31
GA,"GLASCOCK COUNTY SHERIFF",16,125,2016-04-04,2020-03-31
GA,"GLENNVILLE POLICE",16,160,2016-04-04,2020-03-31
GA,"GLYNN COUNTY POLICE",16,133,2016-04-04,2020-03-31
GA,"GLYNN COUNTY SHERIFF",16,1356,2016-04-04,2020-03-31
GA,"GORDON COUNTY SHERIFF",15,15,2016-04-04,2019-12-31
GA,"GORDON POLICE",8,41,2016-04-04,2018-03-31
GA,"GRADY COUNTY SHERIFF",16,493,2016-04-04,2020-03-31
GA,"GRANTVILLE POLICE",16,25,2016-04-04,2020-03-31
GA,"GRAY POLICE",16,209,2016-04-04,2020-03-31
GA,"GREENE COUNTY SHERIFF",15,15,2016-10-03,2020-03-31
GA,"GREENVILLE POLICE",16,25,2016-04-04,2020-03-31
GA,"GRIFFIN POLICE",16,812,2016-04-04,2020-03-31
GA,"GWINNETT COUNTY SHERIFF",16,2527,2016-04-04,2020-03-31
GA,"HABERSHAM COUNTY SHERIFF",16,281,2016-04-04,2020-03-31
GA,"HAHIRA POLICE",9,25,2016-04-04,2018-06-30
GA,"HALL COUNTY SHERIFF",16,800,2016-04-04,2020-03-31
GA,"HAMPTON POLICE",16,101,2016-04-04,2020-03-31
GA,"HANCOCK COUNTY SHERIFF",16,192,2016-04-04,2020-03-31
GA,"HAPEVILLE POLICE",16,128,2016-04-04,2020-03-31
GA,"HARALSON COUNTY SHERIFF",16,108,2016-04-04,2020-03-31
GA,"HARLEM DEPARTMENT OF PUBLIC SAFETY",12,245,2016-04-04,2019-03-31
GA,"HARLEM POLICE",4,80,2019-06-30,2020-03-31
GA,"HARRIS COUNTY SHERIFF",16,573,2016-04-04,2020-03-31
GA,"HARRISON POLICE",1,1,2016-04-04,2016-04-04
GA,"HART COUNTY SHERIFF",16,1277,2016-04-04,2020-03-31
GA,"HAZELHURST POLICE",5,5,2016-04-04,2017-06-30
GA,"HENRY COUNTY POLICE",16,380,2016-04-04,2020-03-31
GA,"HENRY COUNTY SHERIFF",1,6,2016-04-04,2016-04-04
GA,"HEPHZIBAH POLICE",16,725,2016-04-04,2020-03-31
GA,"HOGANSVILLE POLICE",9,36,2016-04-04,2018-06-30
GA,"HOLLY SPRINGS POLICE",16,148,2016-04-04,2020-03-31
GA,"HOMERVILLE POLICE",4,82,2016-04-04,2017-03-31
GA,"HOUSTON COUNTY SHERIFF",16,1422,2016-04-04,2020-03-31
GA,"IRWIN COUNTY SHERIFF",16,32,2016-04-04,2020-03-31
GA,"IVEY POLICE",1,2,2016-04-04,2016-04-04
GA,"JACKSON COUNTY SHERIFF",5,85,2016-04-04,2017-06-30
GA,"JASPER COUNTY SHERIFF",16,726,2016-04-04,2020-03-31
GA,"JEFF DAVIS COUNTY SHERIFF",16,32,2016-04-04,2020-03-31
GA,"JEFFERSON POLICE",16,96,2016-04-04,2020-03-31
GA,"JEFFERSONVILLE POLICE",6,12,2016-04-04,2017-09-30
GA,"JESUP POLICE",16,464,2016-04-04,2020-03-31
GA,"JOHNSON COUNTY SHERIFF",11,261,2017-09-30,2020-03-31
GA,"JONES COUNTY SHERIFF",16,336,2016-04-04,2020-03-31
GA,"JONESBORO POLICE",16,349,2016-04-04,2020-03-31
GA,"KENNESAW STATE UNIVERSITY DEPARTMENT OF PUBLIC SAFETY [HIGHER-ED]",10,60,2017-12-31,2020-03-31
GA,"KENNESAW STATE UNIVERSITY POLICE [HIGHER-ED]",6,36,2016-04-04,2017-09-30
GA,"KINGSLAND POLICE",16,272,2016-04-04,2020-03-31
GA,"LAFAYETTE POLICE",16,160,2016-04-04,2020-03-31
GA,"LAGRANGE POLICE",16,192,2016-04-04,2020-03-31
GA,"LAKE CITY POLICE DEPAFTMENT",16,64,2016-04-04,2020-03-31
GA,"LAKELAND POLICE",16,259,2016-04-04,2020-03-31
GA,"LAMAR COUNTY SHERIFF",16,192,2016-04-04,2020-03-31
GA,"LANIER COUNTY SHERIFF",16,32,2016-04-04,2020-03-31
GA,"LAURENS COUNTY SHERIFF",16,188,2016-04-04,2020-03-31
GA,"LAVONIA POLICE",16,298,2016-04-04,2020-03-31
GA,"LEE COUNTY MARSHAL",15,63,2016-04-04,2019-12-31
GA,"LEE COUNTY SHERIFF",16,1639,2016-04-04,2020-03-31
GA,"LEESBURG POLICE",16,518,2016-04-04,2020-03-31
GA,"LESLIE POLICE",5,41,2016-04-04,2020-03-31
GA,"LIBERTY COUNTY SHERIFF",16,238,2016-04-04,2020-03-31
GA,"LILBURN POLICE",16,32,2016-04-04,2020-03-31
GA,"LINCOLN COUNTY SHERIFF",16,224,2016-04-04,2020-03-31
GA,"LOGANVILLE POLICE",14,57,2016-12-31,2020-03-31
GA,"LONG COUNTY SHERIFF",15,146,2016-04-04,2019-12-31
GA,"LOWNDES COUNTY SHERIFF",16,1703,2016-04-04,2020-03-31
GA,"LUDOWICI POLICE",2,5,2019-12-31,2020-03-31
