State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,DEMIL Code,Date Shipped,Justification
CT,WATERTOWN POLICE DEPT,2YT01262815407,8415,015386300,"PARKA,EXTREME COLD",EA,25,116.45,A,2016-10-16 00:00:00,"FOR PROTECTION OF OFFICER'S DURING COLD WEATHER OPERATIONS, LISTENING POST, OBSERVATION POST, MOTOR VEHICLE ACCIDENTS CALL OUT FOR BARRICADED SUSPECT, DRUG INTERDICTION OPERATIONS"
CT,WATERTOWN POLICE DEPT,2YT01262919043,5180,014287867,"TOOL KIT,GENERAL MECHANIC'S",KT,1,11252.98,A,2016-10-28 00:00:00, WE WERE AWARDED A SPECIALTY TOOL KIT FOR OUR POLICE DEPARTMENTS HUMMER CAME WITHOUT TOOL CHEST. WOULD BE A GREAT ASSET TO HOLD OUR TOOLS. 
CT,WATERTOWN POLICE DEPT,2YT01262919044,5180,014287867,"TOOL KIT,GENERAL MECHANIC'S",KT,1,11252.98,A,2016-10-28 00:00:00, WE WERE AWARDED A SPECIALTY TOOL KIT FOR OUR POLICE DEPARTMENTS HUMMER CAME WITHOUT TOOL CHEST. WOULD BE A GREAT ASSET TO HOLD OUR TOOLS
CT,WATERTOWN POLICE DEPT,2YT01262919045,5180,014287867,"TOOL KIT,GENERAL MECHANIC'S",KT,1,11252.98,A,2016-10-28 00:00:00, WE WERE AWARDED A SPECIALTY TOOL KIT FOR OUR POLICE DEPARTMENTS HUMMER CAME WITHOUT TOOL CHEST. WOULD BE A GREAT ASSET TO HOLD OUR TOOLS
CT,WATERTOWN POLICE DEPT,2YT01262877713,6260,012185146,"LIGHT,CHEMILUMINESC",BX,50,17.17,A,2016-11-03 00:00:00,PATROL USE FOR ACCIDENT SCENES AND OR MARKING OF DOORS CLEARED BY TAC TEAM 
CT,WATERTOWN POLICE DEPT,2YT01262815428,8465,015247632,MEDIC SET,EA,8,172.69,A,2016-11-03 00:00:00,USE ON THE STREETS FOR OUR  FIRST RESPONDER (POLICE OFFICERS)  LIFE SAVING KITS. ENHANCE LIFE SAVING CAPABILITIES WITH THE USE OF PROPER MED BAG. EMERGENCY RESPONSE TEAM USE. RANGE USE.
CT,WATERTOWN POLICE DEPT,2YT01263065152,8415,012586404,"JACKET,FLYER'S",EA,1,232.52,A,2016-11-17 00:00:00,COLD WEATHER USE AS FIRE ARMS RANGE MASTER INSTRUCTOR OF POLICE OFFICERS AND TACTICAL UNITS  
CT,WATERTOWN POLICE DEPT,2YT01263065167,6230,015487856,SEARCHLIGHT SET,EA,4,5115.2,A,2016-11-23 00:00:00,FOR SEARCH AND RESCUE USE AND ON NIGHT TIME OPERATIONS AND MOTOR VEHICLE ACCIDENTS WHEN ADDITIONAL LIGHTING IS NEEDED
CT,WATERTOWN POLICE DEPT,2YT01263065164,5411,DSSHELTER,RIGID WALL SHELTERS,EA,1,2475,A,2016-11-23 00:00:00,"FOR USE HOUSING OUR POLICE DEPARTMENTS HUMMER, THE TURRET LEAKS AND WOULD BE A GREAT HELP. "
CT,WATERTOWN POLICE DEPT,2YT01263148783,1095,004070674,"RACK,STORAGE,SMALL",EA,1,441.17,A,2016-11-23 00:00:00,FOR USE STORING OUR 1033 ISSUED M16A2'S AT THE POLICE DEPARTMENT IN THE SECURE ARMORY
CT,WATERTOWN POLICE DEPT,2YT01263148786,6545,016320167,"FIRST AID KIT,INDIV",KT,20,323.54,A,2016-11-23 00:00:00,FOR OUR  POLICE OFFICER WHO ARE ALSO  MEDICAL FIRST RESPONDER USE KIT WOULD BENEFIT OFFICERS IN A GUNSHOT VICTIM SITUATION 
CT,WATERTOWN POLICE DEPT,2YT01263148780,5855,015244314,"SIGHT,THERMAL",EA,1,11999,D,2016-11-28 00:00:00,FOR NIGHT OPS FOR OUR POLICE DEPARTMENT SEARCH AND RESCUE FLEEING SUSPECTS WOULD BE BENEFICIAL AND HELP SECURE THE SAFETY OF OUR OFFICERS ON SEARCHES 
CT,WESTON POLICE DEPT                 ,2YTNLK63158981,5855,015244314,"SIGHT,THERMAL",EA,6,11999,D,2016-11-23 00:00:00," USED FOR SEARCH AND RESCUE OF LOST, SICK OR INJURED PERSONS. TACTICAL RESPONSE TO ACTIVE SHOOTERS ARE SITUATIONS REQUIRING SIGHT DURING LOW  LIGHT. "
CT,WESTPORT POLICE DEPT               ,2YTNLP62815305,8465,015158615,FIELD PACK,EA,50,548.59,A,2016-10-15 00:00:00,PACKS TO BE USED TO SUPPORT ACTIVE SHOOTER RESPONSE GEAR ISSUED TO EACH OFFICER.  
CT,WILLIMANTIC POLICE DEPT,2YTNQT62805156,8465,015158615,FIELD PACK,EA,75,548.59,A,2016-10-15 00:00:00,"FIELD PACKS WOULD BE DISTRIBUTED TO ALL MEMBERS OF THE WPD. OFFICERS ON PATROL AS WELL AS INVESTIGATORS WOULD BE ABLE TO CARRY BAG WITH THEM ON DUTY IN VEHICLES TO STORE AND HOUSE EQUIPMENT. EQUIPMENT WOULD INCLUDED BUT WOULD NOT BE LIMITED TO: WATER, FOOD, AMMUNITION, MEDICAL EQUIPMENT, BATTERIES, PAPERWORK, ETC.  "
CT,WILLIMANTIC POLICE DEPT,2YTNQT62867189,6115,014620291,"GENERATOR SET,DIESEL ENGINE",EA,1,25073,A,2016-10-26 00:00:00,WILL BE POSITIONED AT THE REAR OF THE POLICE DEPARTMENT AND USED AS BACK UP POWER FOR THE POLICE AND FIRE DEPARTMENTS DISPATCH CENTER. THE POLICE DEPARTMENTS COMPUTER SYSTEM TIED INTO THE DISPATCH CENTER'S POWER SYSTEM. 
CT,WILLIMANTIC POLICE DEPT,2YTNQT62992069,2320,014886962,TRUCK TRACTOR,EA,1,166223,A,2016-11-07 00:00:00,USED FOR TRANSPORTING EQUIPMENT FROM VARIOUS LOCATIONS TO THE POLICE DEPARTMENT. ALSO USED TO TRANSPORT OUR MRAP TO A REPAIR FACILITY IF NEED. 
CT,WILLIMANTIC POLICE DEPT,2YTNQT63085885,8415,015386300,"PARKA,EXTREME COLD",EA,10,116.45,A,2016-11-17 00:00:00,ISSUED TO TEAM MEMBERS FOR USE DURING COLD WEATHER TRAINING. 
CT,WILLIMANTIC POLICE DEPT,2YTNQT63085882,8415,015386289,"PARKA,EXTREME COLD",EA,2,116.45,A,2016-11-17 00:00:00,ISSUED TO TEAM MEMBERS FOR USE DURING COLD WEATHER TRAINING. 
CT,WILLIMANTIC POLICE DEPT,2YTNQT63210515,7105,011543865,"COT,FOLDING",EA,10,38.910000000000004,A,2016-11-17 00:00:00,USED BY THE POLICE DEPARTMENT IF THERE IS AN EVENT WHERE OFFICERS ARE REQUIRED TO STAY AT THE PD FOR EXTENDED PERIOD OF TIME SUCH AS SEVERE WEATHER OR CIVIL UNREST. 
CT,WINDSOR POLICE DEPT,2YTNSR63189686,5855,015244314,"SIGHT,THERMAL",EA,1,11999,D,2016-11-23 00:00:00,THIS OPTIC WILL ALLOW OUR REGIONAL EMERGENCY SERVICES TEAM THE ABILITY TO SEARCH FOR SUSPECTS USING THERMAL IMAGING.  A FEW MONTHS AGO WE HAD A SUSPECT HOLD UP IN A TUNNEL AD THIS ITEM WOULD HAVE ALLOWED US TO KNOW HIS LOCATION WITHOUT EVER ENTERING THE TUNNEL WHICH WOULD INCREASE OUR OFFICERS SAFETY.
DE,DE DNR PARKS AND RECREATION,2YT0AN62805124,8465,015158615,FIELD PACK,EA,20,548.59,A,2016-10-12 00:00:00,PARK POLICE CAN USE FOR EMERGENCY DEPLOYMENTS DURING WEATHER OR CIVIL EMERGENCIES.
DE,DE STATE POLICE,2YTC6T62805106,8465,015158615,FIELD PACK,EA,50,548.59,A,2016-10-15 00:00:00,THE DE STATE POLICE SPECIAL OPERATIONS SECTION WILL ISSUE THESE ITEMS FOR USE BY OFFICERS TO DEVELOP ACTIVE SHOOTER QUICK RESPONSE KITS.
DE,DE STATE POLICE,2YTC6T63344397,5970,001502009,"TAPE,INSULATION,ELE",RO,15,7.92,A,2016-12-12 00:00:00,THE DE STATE POLICE EOD TEAM WILL  UTILIZE THIS ITEM FOR DEVELOPING TRAINING DEVICES AS WELL AS DURING REAL WORLD OPERATIONS
DE,DE STATE POLICE,2YTC6T63376227,3990,009301480,"COVER,PALLET,CARGO",RO,3,34.12,A,2016-12-12 00:00:00,THE DE STATE POLICE WILL  UTILIZE THESE ITEMS TO PROTECT KEY EQUIPMENT AND RECORDS DURING SEVERE WEATHER EVENTS 
DE,DE STATE POLICE,2YTC6T63376225,1005,015729454,"CLEANING KIT,GUN",EA,13,81.64,A,2016-12-12 00:00:00,THE DE STATE POLICE WILL UTILIZE THIS ITEM DURING SEMI ANNUAL FIREARMS TRAINING WITH A SIMILAR TYPE WEAPON SYSTEM
DE,DEWEY BEACH POLICE DEPT            ,2YTDBQ62805265,8465,015158615,FIELD PACK,EA,25,548.59,A,2016-10-15 00:00:00,"THE POLICE DEPARTMENT REQUEST THESE FIELD PACKS FOR ITS POLICE OFFICERS TO USE.  POLICE OFFICERS WILL STOW THEIR GEAR IN SUCH AS RAIN JACKETS, SPARE HANDCUFFS, FLASHLIGHT BATTERIES, FIRST AID KITS ETC..  THE OFFICERS WILL HAVE EQUIPMENT PACKED AND BE ABLE TO KEEP IT IN THE TRUNK OF THEIR POLICE CAR."
DE,FREDERICA POLICE DEPARTMENT,2YTQ1762950660,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,4909,A,2016-10-27 00:00:00,FREDERICA POLICE DEPARTMENT WOULD USE THIS FOR SEARCHING FOR SUSPECTS IN THE MARSH AND WOODS IN OUR JURISDICTION. WE WOULD ALSO USE IT TO SEARCH FOR MISSING CHILDREN OR ADULTS WITH MENTAL ISSUES.
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763096381,6230,010801952,"FLOODLIGHT SET,ELEC",EA,1,8570,A,2016-11-23 00:00:00,FREDERICA POLICE WOULD USE THIS LIGHTING FOR NIGHT TIME CRIME SCENES. WE WOULD ALSO USE FOR TOWN FESTIVALS SPONSORED BY THE FREDERICA POLICE DEPARTMENT TO SAFELY ILLUMINATE A PARKING LOT.
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763386391,6130,014430970,"CHARGER,BATTERY",EA,1,819,A,2016-12-06 00:00:00,FREDERICA PD WOULD USE THIS TO KEEP THE VEHICLE BATTERIES CHARGED FOR THE POLICE DEPARTMENT
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763303751,3930,014783519,"FORKLIFT,ROUGH TERR",EA,1,43250,A,2016-12-06 00:00:00,FREDERICA POLICE DEPARTMENT WOULD USE THIS FORK LIFT TO REMOVE PALLETS OF AMMO OF THE DELIVERY TRUCKS AND TO MOVE THE PALLETS OF EQUIPMENT AROUND IN THE POLICE DEPARTMENT GARAGE.
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763386389,5120,014373686,"SCREWDRIVER ATTACHMENT,SOCKET WRENCH",EA,1,16.11,A,2016-12-10 00:00:00,FREDERICA PD WOULD USE THESE TOOLS TO MAKE REPAIRS ON THE POLICE VEHICLES
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763376194,2330,DSTRAILE1,TRAILER,EA,1,2000,A,2016-12-14 00:00:00,FREDERICA POLICE WOULD USE THIS TRAILER TO HAUL EQUIPMENT TO THE RANGE AND ALSO BUILDING MATERIALS FOR THE REMODEL OF THE POLICE DEPT
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763386386,3615,DSSHREDD0,SHREDDER,EA,1,1500,A,2016-12-15 00:00:00,FREDERICA PD WOULD USE THIS SHREDDER IN THE POLICE STATION TO SHRED POLICE REPORTS AND OTHER SENSITIVE DOCUMENTS
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763386385,8415,015184613,"JACKET,PHYSICAL FIT",EA,1,67.03,A,2016-12-15 00:00:00,FREDERICA PD WOULD ISSUE THESE JACKETS TO HE POLICE OFFICERS TO WEAR WHILE EXERCISING TO STAY IN SHAPE.
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763386384,3920,DSDOLLY00,HAND DOLLY,EA,1,116.11,A,2016-12-15 00:00:00,FREDERICA PD WOULD USE THIS DOLLY TO MOVE OFFICE EQUIPMENT IN THE POLICE DEPARTMENT AND TO MOVE BOXES OF AMMO TO THE STORAGE ROOM.
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763386382,2540,012267138,"LATCH,PINTLE HOOK",AY,1,455.68,A,2016-12-15 00:00:00,FREDERICA PD WOULD USE THIS TO TOW OUR EQUIPMENT THAT HAS PINTLE MOUNTED ON SAME.
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763396621,8465,015245250,ASSAULT PACK,EA,3,77.21000000000001,A,2016-12-15 00:00:00,FREDERICA PD WOULD USE THESE FOR POLICE OFFICERS TO STORE EXTRA AMMO FLASHLIGHTS FORST AID KITS ETC IN THEIR PATROL VEHICLES
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763396623,8465,015250577,FIGHTING LOAD CARRI,EA,4,43.52,A,2016-12-15 00:00:00,FREDERICA PD WOULD ISSUE THESE TO THE PATROL OFFICERS TO USE FOR PATROL DUTIES
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763396622,8415,007822890,"LINER,COLD WEATHER",EA,3,21.44,A,2016-12-15 00:00:00,FREDERICA PD WOULD USE THESE FOR COLD WEATHER AS ADDITIONAL LAYER OF CLOTHING FOR PATROL OFFICERS
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763386518,8465,014456274,MODULAR SLEEP SYSTE,EA,3,262.6,A,2016-12-17 00:00:00,FREDERICA PD WOULD USE THESE FOR EMERGENCIES IF OFFICERS ARE NEEDED TO STAY AT THE POLICE STATION DURING A STORM OR CRISIS
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763386521,8405,012761537,"TROUSERS,WET WEATHE",PR,2,33.17,A,2016-12-17 00:00:00,FREDERICA PD WOULD USE THESE DURING A RAIN STORM WHILE ON PATROL IN THE TOWN LIMITS.
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763386519,8465,013936515,"MAT,SLEEPING,SELF-I",EA,1,49.52,A,2016-12-17 00:00:00,FREDERICA PD WOULD USE THESE FOR THE SLEEPING BAGS DURING A STORM OR CRISIS IN THE TOWN
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763551461,8115,DSCASE003,CASE,EA,2,248,A,2016-12-28 00:00:00,FREDERICA PD WOULD USE THESE FOR THE POLICE OFFICERS TO STORE THE LAPTOPS IN.
DE,FREDERICA POLICE DEPARTMENT,2YTQ1763551460,5140,DSTOOLBOX,TOOLBOX,EA,1,150,A,2016-12-28 00:00:00,FREDERICA PD WOULD USE THIS TO STORE OUR TOOLS IN AT THE POLICE DEPARTMENT
DE,HARRINGTON POLICE DEPT,2YTE5C62815276,6760,015593735,"LENS,CAMERA,GENERAL PHOTOGRAPHIC",EA,20,672,A,2016-10-11 00:00:00,WE CAN USE THESE FOR CRIME SCENE PHOTOS TO HELP IMPROVE CONVICTIONS OF OFFENDERS.
DE,HARRINGTON POLICE DEPT,2YTE5C62815280,6515,015996735,"POUCH,TOURNIQUET",EA,45,12.49,A,2016-10-12 00:00:00,WE CAN USE THESE FOR POLICE EMERGENCY SITUATIONS. IT WILL ALLOW OFFICERS TO HELP DURING MAJOR POLICE INCIDENTS.  
DE,HARRINGTON POLICE DEPT,2YTE5C62794282,3750,DSLAWNMOW,LAWN MOWER,EA,2,339.95,A,2016-10-12 00:00:00,WE CAN USE THESE TO DO TRIMMING OF GRASS AROUND OUR POLICE DEPARTMENT. IF THE RUNNING CONDITION IS UNKNOWN WE WILL BE ABLE TO MAKE ONE OUT OF THEM
DE,HARRINGTON POLICE DEPT,2YTE5C62794281,3750,DSLAWNRID,"LAWN MOWER, RIDING",EA,1,1699,A,2016-10-12 00:00:00,WE CAN USE THIS TRACTOR TO CUT GRASS AT OUR POLICE DEPARTMENT.
DE,HARRINGTON POLICE DEPT,2YTE5C62815282,7350,DSTABLEWA,TABLEWARE,EA,55,46.42,A,2016-10-12 00:00:00,"WE CAN USE THIS TABLEWARE DURING COMMUNITY POLICING EVENTS, IT WILL ALLOW US TO PROVIDE A WAY TO PROVIDE FOOD FOR OUR CITIZENS,"
DE,HARRINGTON POLICE DEPT,2YTE5C62815275,3431,004769243,"WELDING MACHINE,ARC",EA,1,1524,A,2016-10-12 00:00:00,WE CAN USE THIS FOR BUILDING MAINTENANCE TO IMPROVE OUR DEPARTMENT. IT WILL HELP US WITH FUTURE GROWTH.
DE,HARRINGTON POLICE DEPT,2YTE5C62804882,3750,000612815,"MOWER,LAWN,POWER",EA,1,16048,A,2016-10-12 00:00:00,THIS MOWER WILL BE USED FOR OUR COMMUNITY POLICING EVENTS. THE COMMUNITY POLICING EVENTS ARE HELD AND RUN BY OUR POLICE OFFICERS. THIS MOWER WILL BE USED TO HAUL EQUIPMENT ON TRAILERS AND DRIVEN BY OUR POLICE OFFICERS. IE HAYRIDES AND PARTNERING WITH OUR COMMUNITY TO MAKE HARRINGTON A SAFE PLACE TO LICE.  
DE,HARRINGTON POLICE DEPT,2YTE5C62794284,3750,DSTRIMMER,TRIMMER,EA,1,316.91,A,2016-10-15 00:00:00,WE WILL BE ABLE TO KEEP OUR BUSHES TRIMMED AT OUR POLICE PARK WHERE WE HOLD COMMUNITY POLICING EVENTS.
DE,HARRINGTON POLICE DEPT,2YTE5C62815273,8465,015158615,FIELD PACK,EA,71,548.59,A,2016-10-15 00:00:00,WE CAN USE THESE FOR EMERGENCY SITUATIONS DURING MAJOR INCIDENTS. THESE KITS WILL ALLOW OFFICERS  TO HELP DURING THESE TIMES FOR CITIZENS OF HARRINGTON NOT ONLY BUT THE FUTURE.
DE,HARRINGTON POLICE DEPT,2YTE5C62773883,5180,009008559,"TOOL SET,LIGHT ENGINEER SQUAD",SE,4,2853,A,2016-10-25 00:00:00,WE CAN USE THESE LIGHTS FOR NIGHT TIME COMMUNITY POLICING EVENTS TO BRIDGE A GAP. AS IN THE PAST THESE KITS ARE MISSING PARTS.
DE,HARRINGTON POLICE DEPT,2YTE5C62773882,5180,005961474,"TOOL KIT,REFRIGERATION EQUIPMENT",KT,4,5390,A,2016-10-25 00:00:00,"WE CAN USE THIS KIT FOR MAINTENANCE AROUND THE POLICE STATION, AS IN THE PAST THESE KITS ARE MISSING A LOT OF ITEMS."
DE,HARRINGTON POLICE DEPT,2YTE5C62773861,5133,016479425,"DRILL,MASONRY,POWER HAMMER",EA,6,356.72,A,2016-10-25 00:00:00,WE CAN USE THESE FOR ANY FIRST RESPONDERS INCIDENTS TO GAIN ACCESS. WE WILL ALSO USE THEM MAINTENANCE TO OUR POLICE STATION.IT WOULD BE GOOD TO ASSIGN EACH OFFICER WITH THESE.
DE,HARRINGTON POLICE DEPT,2YTE5C62773881,4520,014442375,"HEATER,SPACE",EA,7,2024.3,A,2016-10-25 00:00:00,WE CAN USE THESE FOR OUR COMMUNITY POLICING EVENTS DURING WEATHER MONTHS.
DE,HARRINGTON POLICE DEPT,2YTE5C62783962,5120,014833706,"WRENCH,BOX",EA,12,80.44,A,2016-10-25 00:00:00,WE CAN USE THESE FOR VEHICLE MAINTENANCE TO OUR POLICE FLEET.
DE,HARRINGTON POLICE DEPT,2YTE5C63107084,5110,001570929,"KNIFE,CRAFTSMAN'S",EA,5,46.410000000000004,A,2016-11-15 00:00:00,WE WILL BE ABLE TO ASSIGNED THESE TO OUR OFFICERS TO USE DURING EMERGENCIES SITUATIONS. IT WILL BE ANOTHER TOOL FOR OFFICERS TO HELP CITIZENS DURING ANY INCIDENT.
DE,HARRINGTON POLICE DEPT,2YTE5C63107085,5110,001570928,"KNIFE,CRAFTSMAN'S",EA,4,61.34,A,2016-11-15 00:00:00,WE WILL BE ABLE TO ASSIGNED THESE TO OUR OFFICERS TO USE DURING EMERGENCIES SITUATIONS. IT WILL BE ANOTHER TOOL FOR OFFICERS TO HELP CITIZENS DURING ANY INCIDENT.
DE,HARRINGTON POLICE DEPT,2YTE5C63107082,2330,010909323,"TRAILER,CAMPER",EA,1,5200,A,2016-11-15 00:00:00,"WE CAN USE THIS TO MAKE A COMMAND POST DURING ANY MAJOR DISASTERS THAT WE ENCOUNTER IN OUR CITY, IT WILL ALLOW THE POLICE SET UP A TEMPORARY COMMAND POST TO BETTER SERVE THE COMMUNITY."
DE,HARRINGTON POLICE DEPT,2YTE5C63107092,4520,015981844,"HEATER,SPACE",EA,7,23502,A,2016-11-15 00:00:00,WE CAN USE THESE DURING MAJOR STORMS TO HELP KEEP OFFICERS WARM DURING THESE TIMES. WE WILL BE ABLE TO USE THEM IF WE HAVE TO CITIZENS RELOCATE TO AREAS THAT NEED HEAT.
DE,HARRINGTON POLICE DEPT,2YTE5C63169376,7110,DSCABINE5,"CABINET, OFFICE",EA,1,250,A,2016-11-17 00:00:00,WE ARE CREATING A NEW COMMUNITY POLICING OFFICER AND WE CAN USE THIS FOR HIS OFFICE TO PARTNER WITH THE COMMUNITY. OUR GOAL IS TO REDUCE CRIME AND BE A PROACTIVE IN OUR CITY
DE,HARRINGTON POLICE DEPT,2YTE5C63107087,6760,DSLENS001,"LENS, CAMERA",EA,1,1369,A,2016-11-17 00:00:00,WE CAN USE THIS FOR CRIME SCENE EVIDENCE COLLECTION FOR THE POLICE DEPARTMENT. WE ARE ALWAYS NEEDING TO PRESERVE EVIDENCE TO BETTER AT TRIALS.
DE,HARRINGTON POLICE DEPT,2YTE5C63107088,6720,DSDIGITA0,"CAMERA, DIGITAL",EA,1,1000,A,2016-11-17 00:00:00,WE CAN USE THIS CAMERA FOR CRIME SCENE EVIDENCE COLLECTION. IT WILL ALLOW US TO BETTER PREPARE FOR CASES DURING TRIALS.
DE,HARRINGTON POLICE DEPT,2YTE5C63169382,7110,DSBOOKCA1,BOOKCASE,EA,2,150,A,2016-11-17 00:00:00,WE CAN USE THESE FOR FOR OUR COMMUNITY OUTREACH TO HOUSE SAFETY INFORMATION. THEY WILL ALLOW US TO DISPLAY INFORMATION FOR THE PUBLIC DURING COMMUNITY POLICING EVENTS.
DE,HARRINGTON POLICE DEPT,2YTE5C63107090,5140,DSTOOLBOX,TOOLBOX,EA,9,194,A,2016-11-17 00:00:00,WE WILL BE ABLE TO USE THESE TO HOUSE TOOLS IN TO HELP WITH VEHICLE MAINTENANCE OF OUR FLEET. THESE BOXES CAN BE ASSIGNED TO EACH OFFICER DUE TO THE FACT THEY HAVE TAKE HOME CARS IT WILL HELP TO KEEP OUR FLEET SAFE FOR RESPONDING TO COMPLAINTS. WE NEED TO KEEP OUR CARS UP TO BE ABLE TO RESPOND TO MAJOR INCIDENTS.
DE,HARRINGTON POLICE DEPT,2YTE5C63107089,5180,007540661,"TOOL KIT,WELDER'S",KT,2,549,A,2016-11-17 00:00:00,WE ARE IN THE PROGRESS OF UPGRADING OUR DEPARTMENT TO BE ABLE TO BETTER SERVE OUR COMMUNITY. THESE KITS WILL ALLOW US TO MAKE CERTAIN UPGRADES TO HELP US REACH OUR GOALS TO ADD TO OUR POLICE DEPARTMENT.
DE,HARRINGTON POLICE DEPT,2YTE5C63252263,1730,005162017,"JACK,HYDRAULIC,TRIPOD",EA,8,9387.5,A,2016-11-24 00:00:00,WE ARE IN NEED OF THESE FOR VEHICLE MAINTENANCE TO OUR POLICE CARS. THEY WILL ALLOW POLICE OFFICERS TO CHANGE TIRES ETC TO ALLOW OUR VEHICLES BE OPERATIONAL FOR SERVICES. 
DE,HARRINGTON POLICE DEPT,2YTE5C63107091,2320,010228438,TRUCK TRACTOR,EA,1,31570,A,2016-11-30 00:00:00,WE CAN USE THIS VEHICLE TO HELP MOVE EQUIPMENT AROUND THE CITY DURING ANY MAJOR DIASTERS. IT WILL ALLOW US THE POLICE DEPARTMENT TO SERVE OUR COMMUNITY DURING THESE TIMES.
DE,HARRINGTON POLICE DEPT,2YTE5C63231667,7220,002544240,"MATTING,FLOOR",RO,15,203.4,A,2016-11-30 00:00:00,WE CAN USE THESE MATS IN OUR GYM FOR OFFICERS WORKING OUT TO KEEP IN SHAPE. THEY WILL ALLOW OFFICERS TO DO TRAINING FOR THEIR JOB.
DE,HARRINGTON POLICE DEPT,2YTE5C63231661,5180,007540643,"TOOL KIT,BODY AND FENDER",KT,2,1019,A,2016-11-30 00:00:00,WE CAN USE THESE TOOL KITS FOR BODY WORK ON OUR POLICE VEHICLES. IF WE HAVE ANY ISSUES WE COULD USE THESE TO KEEP OUR FLEET LOOKING GOOD AND KEEP THEM ON THE ROAD TO RESPOND TO MAJOR INCIDENTS.
DE,HARRINGTON POLICE DEPT,2YTE5C63252262,5180,002932875,"TOOL KIT,CARPENTER'S",KT,8,1238,A,2016-12-06 00:00:00,WE ARE DOING BUILDING MAINTENANCE TO OUR POLICE DEPARTMENT WE CAN USE THESE TO  HELP COMPLETE PROJECTS AROUND THE STATION TO BETTER SERVE THE COMMUNITY. THESE TOOLS WILL BE PUT TOGETHER TO AND USED BY THE POLICE OFFICERS.
DE,HARRINGTON POLICE DEPT,2YTE5C63231663,2340,DSSCOOTER,SCOOTER,EA,1,7243,A,2016-12-06 00:00:00,WE COULD USE THIS FOR OUR COMMUNITY POLICING EFFORTS TO BRIDGE A GAP WITH OUR CITIZENS. IT WILL ALLOW OFFICERS TO BETTER SERVE CITIZENS IN A DIFFERENT WAY.
DE,HARRINGTON POLICE DEPT,2YTE5C63531142,6625,003276512,"MAINTENANCE KIT,ELECTRONIC EQUIPMENT",EA,1,1591.97,A,2016-12-20 00:00:00,THIS MAINTENANCE KIT WILL HELP POLICE WITH MAINTAINING THEIR RADIOS AND ALL ELECTRONICS THAT EQUIPPED IN THE POLICE CAR AND OUR STATION.
DE,HARRINGTON POLICE DEPT,2YTE5C63531141,6720,010952205,"CAMERA,STILL PICTURE",EA,1,2173,A,2016-12-20 00:00:00,WE ARE IN NEED OF CAMERAS TO ISSUE TO POLICE OFFICERS TO BETTER TAKE PHOTOS OF CRIME SCENE FOR EVIDENCE COLLECTION. IT WILL HELP WITH TRIALS AT COURT TO GET CONVICTIONS.
DE,HARRINGTON POLICE DEPT,2YTE5C63531140,6625,004119622,"GENERATOR,SIGNAL",EA,1,5433.25,A,2016-12-20 00:00:00,WE CAN USE THIS FOR TRAFFIC ACCIDENT INVESTIGATIONS. IT WILL ALLOW POLICE TO BETTER MAP OUT CRIME SCENE IN A SAFER MANNER WITH OUT GETTING HURT.
DE,HARRINGTON POLICE DEPT,2YTE5C63365985,2310,DSVAN0000,VAN,EA,1,12523,A,2016-12-20 00:00:00,WE CAN USE THIS VAN FOR EMERGENCY SITUATION WHERE THE POLICE HAS TO GET A LOT OF PEOPLE OUT TO SAFETY. IT WILL ALSO ALLOW US TO CONDUCT SEARCH WARRANTS AND WANTED PEOPLE ROUND UPS.
DE,HARRINGTON POLICE DEPT,2YTE5C63490262,2420,DSTRACTO1,"TRACTORS, WHEELED",EA,1,5000,A,2016-12-21 00:00:00,WE CAN USE THIS TRACTOR TO HELP US REMOVE SNOW AND OTHER ITEMS TO BE ABLE TO HELP SERVE OUR CITIZENS. IT WILL ALLOW OUR POLICE DEPARTMENT TO RESPOND IN A QUICK MANNER.
DE,HARRINGTON POLICE DEPT,2YTE5C63365928,7025,014243144,"PRINTER,AUTOMATIC D",EA,1,290.34000000000003,A,2016-12-21 00:00:00,WE ARE IN NEED OF THESE TO UPGRADE OUR OLD ONES. OFFICERS WILL USE THESE TO COMPLETE CRIME REPORTS AND BE ABLE TO PRINT OUT FOR COURT PURPOSE. THEY WILL ALSO BE ABLE TO PRINT OUT VICTIM COPIES.
