State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Shipped,Justification
TX,DHS/ICE HSI EL PASO,2YTMGL91631751,8465,015866103,INDIVIDUAL EQUIPMENT KIT,KT,15,2462.26,2019-07-11 00:00:00,FOR USE BY HOMELAND SECURITY INVESTIGATIONS SPECIAL AGENTS TO UTILIZE EQUIPMENT BAGS TO TRANSFER EQUIPMENT.  THE REMAINING GEAR WILL BE USED AS ROUGH DUTY EQUIPMENT FOR SIMUNITIONS TRAINING.
CT,WILLIMANTIC POLICE DEPT,2YTNQT91794602,5855,015330555,"ILLUMINATOR,LA5PEQ",EA,15,1800,2019-07-11 00:00:00,WILL BE ISSUED TO THE POLICE DEPARTMENTS SWAT TEAM MEMBERS FOR USE DURING DEPLOYMENTS. ALL TEAM MEMBERS HAVE M-4'S ISSUED TO THEM.
MN,BLOOMINGTON POLICE DEPT,2YTP0591773876,5855,016108704,"MOUNT,VIEWER",EA,5,103,2019-07-11 00:00:00,THESE WOULD BE USED BY SWAT OPERATORS WITH OUR PVS14 NV GOGGLES. THESE WILL OLD MOUNTS AND INCREASE OFFICER SAFETY. WE PROTECT THE MALL OF AMERICA WHICH IS A TARGET FOR TERRORISTS AND ACTIVE SHOOTERS.
AZ,CAMP VERDE MARSHALS OFFICE,2YTPFF91835945,2320,DSTRUCK00,TRUCKS AND TRUCK TRACTORS,EA,1,46977,2019-07-11 00:00:00,"CVMO WOULD LIKE TO USE THIS VEHICLE TO HAUL EQUIPMENT FOR TRAININGS, AS WELL AS PUBLIC EVENTS WHERE WE WOULD NEED TO TRANSPORT POLICE EQUIPMENT TO SITES AWAY FROM THEIR STORAGE FACILITY."
CA,CONTRA COSTA CTY DIST ATTORNEY,2YTQWA91723475,5855,015387994,"VIEWER,INFRARED",EA,1,19038.32,2019-07-11 00:00:00,"FOR USE BY SWORN LAW ENFORCEMENT OFFICERS AT CONTRA COSTA DA, DURING SEARCH AND ARREST WARRANTS FOR HIGH RISK AND DRUG OFFENDERS.  ITEM WILL PROVIDE FOR IMPROVED NIGHT VISION CAPABILITIES, IMPROVING SAFETY FOR ALL INVOLVED PARTIES."
CA,CONTRA COSTA CTY DIST ATTORNEY,2YTQWA91784530,6545,015370686,"BAG,TC3,COMBAT CASU",EA,2,49.67,2019-07-11 00:00:00,"FOR CONTRA COSTA DISTRICT ATTORNEY LAW ENFORCEMENT SWORN PERSONNEL, TO SETUP MEDICAL RESPONSE BAG USED DURING SEARCH WARRANT SERVICE FOR HIGH RISK DRUG SUSPECTS AND OTHER DANGEROUS OFFENDERS AND SITUATIONS."
CA,CONTRA COSTA CTY DIST ATTORNEY,2YTQWA91896850,6650,014149425,BINOCULAR,EA,2,287.93,2019-07-11 00:00:00,"FOR SWORN LAW ENFORCEMENT OFFICERS OF CONTRA COSTA COUNTY DISTRICT ATTY OFC, TO BE USED DURING SURVEILLANCE AND SEARCH WARRANTS ON HIGH RISK DRUG AND OTHER DANGEROUS SUBJECTS, FOR VISUAL OBSERVATION FROM A DISTANCE."
CA,CONTRA COSTA CTY DIST ATTORNEY,2YTQWA91896852,5210,010104522,"CALIPER,DIAL",EA,1,146.49,2019-07-11 00:00:00,"FOR SWORN LAW ENFORCEMENT OFFICERS OF CONTRA COSTA COUNTY DISTRICT ATTY OFC, TO BE USED FOR MEASURING OBJECTS AT CRIME SCENES AND IN LAB SETTING, RELATED TO EVIDENCE AND COURT PROCEEDINGS,"
TX,PINEHURST POLICE DEPARTMENT,2YTQXP91774021,6730,DSOVERHEA,OVERHEAD PROJECTOR,EA,2,2119,2019-07-11 00:00:00,"THIS  EQUIPMENT IS REQUESTED BY THE PINEHURST POLICE DEPARTMENT. THESE PROJECTORS WILL BE USED IN THE TRAINING CLASSROOMS, TRAINING FACILITY, AND OTHER LOCATIONS TO TRAIN PINEHURST POLICE OFFICERS. THESE ARE NEEDED FOR THE SMART BOARD SCREENS ACQUIRED BY THE DEPARTMENT. MULTIPLE ARE REQUESTED BECAUSE THERE ARE THREE SCREENS AND SPARES ARE NEEDED IN CASE OF FAILURE."
TX,PINEHURST POLICE DEPARTMENT,2YTQXP91774025,6730,DSOVERHEA,OVERHEAD PROJECTOR,EA,2,1479,2019-07-11 00:00:00,"THIS  EQUIPMENT IS REQUESTED BY THE PINEHURST POLICE DEPARTMENT. THESE PROJECTORS WILL BE USED IN THE TRAINING CLASSROOMS, TRAINING FACILITY, AND OTHER LOCATIONS TO TRAIN PINEHURST POLICE OFFICERS. THESE ARE NEEDED FOR THE SMART BOARD SCREENS ACQUIRED BY THE DEPARTMENT. MULTIPLE ARE REQUESTED BECAUSE THERE ARE THREE SCREENS AND SPARES ARE NEEDED IN CASE OF FAILURE."
TX,PINEHURST POLICE DEPARTMENT,2YTQXP91774028,6730,DSOVERHEA,OVERHEAD PROJECTOR,EA,1,1895,2019-07-11 00:00:00,"THIS  EQUIPMENT IS REQUESTED BY THE PINEHURST POLICE DEPARTMENT. THESE PROJECTORS WILL BE USED IN THE TRAINING CLASSROOMS, TRAINING FACILITY, AND OTHER LOCATIONS TO TRAIN PINEHURST POLICE OFFICERS. THESE ARE NEEDED FOR THE SMART BOARD SCREENS ACQUIRED BY THE DEPARTMENT. MULTIPLE ARE REQUESTED BECAUSE THERE ARE THREE SCREENS AND SPARES ARE NEEDED IN CASE OF FAILURE."
TX,PINEHURST POLICE DEPARTMENT,2YTQXP91784386,7025,DSKEYBOA3,KEYBOARD,EA,48,14.99,2019-07-11 00:00:00,THESE ARE REQUESTED BY THE PINEHURST POLICE DEPARTMENT FOR USE BY THE OFFICERS USING COMPUTERS FOR TRAINING. THE KEYBOARDS ARE NEEDED FOR COMPUTERS THAT WILL BE USED DURING OFFICER TRAINING CLASSES AND ONLINE COURSES. EXTRAS ARE NEEDED TO ALLOW FOR DAMAGED OR REPLACEMENT OF WORN KEYBOARDS.
TX,PINEHURST POLICE DEPARTMENT,2YTQXP91846208,7350,016646909,"TRAY,MESS,COMPARTMENTED",BX,25,85.42,2019-07-11 00:00:00,THESE MESS TRAYS WILL BE USED BY PINEHURST POLICE OFFICERS. THIS EQUIPMENT WILL BE USED BY OFFICERS WHEN NEEDED DURING FIELD TRAINING EXERCISES AT OUR TRAINING FACILITY AND GUN RANGE. THEY WILL ALSO BE USED BY OFFICERS DURING MAJOR STORM EVENTS AND DISASTERS.
GA,DHS/CBP ATLANTA,2YTR5391815107,5660,014956189,"BARBED WIRE,CONCERT",EA,6,59.01,2019-07-11 00:00:00,"US CUSTOMS AND BORDER PROTECTION (FEDERAL LAW ENFORCEMENT AGENCY) IN ATLANTA NEEDS THIS EQUIPMENT FOR THEIR DART (DISASTER ASSISTANCE AND RESPONSE TEAM) EFFORTS.  ADDITIONALLY, THIS ITEM(S) WILL ASSIST IN TACTICAL LAW ENFORCEMENT OPERATIONS AND RESPONSE AS WELL AS NARCOTICS ENFORCEMENT OPERATIONS.
"
PA,BERWICK POLICE DEPT,2YTA6U91774167,8465,015851512,RUCKSACK MEDIUM (OCP) SET,SE,2,118.88,2019-07-12 00:00:00,TO BE ISSUED TO TACTICAL OFFICERS TO USE DURING WOODLAND OPERATIONS.
PA,BERWICK POLICE DEPT,2YTA6U91774169,8465,015851512,RUCKSACK MEDIUM (OCP) SET,SE,1,118.88,2019-07-12 00:00:00,TO BE ISSUED TO TACTICAL OFFICERS TO USE DURING WOODLAND OPERATIONS.
PA,BERWICK POLICE DEPT,2YTA6U91774170,8465,015851512,RUCKSACK MEDIUM (OCP) SET,SE,1,118.88,2019-07-12 00:00:00,TO BE ISSUED TO TACTICAL OFFICERS TO USE DURING WOODLAND OPERATIONS.
PA,BERWICK POLICE DEPT,2YTA6U91794776,8145,DSSHIPCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,EA,2,500,2019-07-12 00:00:00,TO BE USED  BY THIS DEPARTMENT FOR STORAGE AND TRANSPORTING SENSITIVE ITEMS.
PA,BERWICK POLICE DEPT,2YTA6U91794783,8415,015774628,"SHIRT,FLAME RESISTA",EA,2,90.33,2019-07-12 00:00:00,TO BE ISSUED TO TACTICAL OFFICERS FOR COLD WEATHER DETAILS.
PA,BERWICK POLICE DEPT,2YTA6U91794800,7025,DSMONIT08,"MONITOR, COMPUTER",EA,1,495,2019-07-12 00:00:00,TO BE USED BY PATROL DIVISION IN CONJUNCTION WITH A DEPARTMENTAL COMPUTER.
PA,BERWICK POLICE DEPT,2YTA6U91794803,8340,016288855,TENT,EA,3,317.23,2019-07-12 00:00:00,TO BE ISSUED TO TACTICAL OFFICERS FOR USE DURING OVERNIGHT WOODLAND OPERATIONS AND SEARCH AND RESCUE.
PA,BERWICK POLICE DEPT,2YTA6U91856335,6230,015282989,FLASHLIGHT,EA,20,295.48,2019-07-12 00:00:00,TO BE ISSUED TO OFFICERS TO USE FOR BOTH PATROL AND TACTICAL OPERATIONS.
PA,BERWICK POLICE DEPT,2YTA6U91856340,8465,014456274,MODULAR SLEEP SYSTE,EA,2,262.15,2019-07-12 00:00:00,TO BE ISSUED TO OFFICERS FOR OVERNIGHT DETAILS AND SEARCH AND RESCUE.
PA,BERWICK POLICE DEPT,2YTA6U91856342,8465,013936515,"MAT,SLEEPING,SELF-I",EA,5,50.22,2019-07-12 00:00:00,TO BE ISSUED TO TACTICAL OFFICERS FOR WOODLAND OPERATIONS.
PA,BERWICK POLICE DEPT,2YTA6U91856343,5820,015302019,"MONITOR SET,TELEVIS",EA,1,1366.96,2019-07-12 00:00:00,TO BE ISSUED TO INVESTIGATIVE DIVISION FOR USE WITH DIGITAL EVIDENCE.
PA,BERWICK POLICE DEPT,2YTA6U91856344,8145,DSSHIPCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,EA,1,500,2019-07-12 00:00:00,TO BE USED FOR GEAR AND EQUIPMENT STORAGE AND TRANSPORTATION.
PA,BERWICK POLICE DEPT,2YTA6U91856345,8145,DSBOX0003,SHIPPING BOX,EA,2,250,2019-07-12 00:00:00,TO BE USED FOR GEAR AND EQUIPMENT STORAGE AND TRANSPORTATION.
PA,BERWICK POLICE DEPT,2YTA6U91856347,8145,004858250,SHIPPING AND STORAG,EA,2,463.23,2019-07-12 00:00:00,TO BE USED FOR GEAR AND EQUIPMENT STORAGE AND TRANSPORTATION.
PA,BERWICK POLICE DEPT,2YTA6U91856348,5210,014483376,"CALIPER,DIGITAL DISPLAY",EA,1,172,2019-07-12 00:00:00,TO BE ISSUED TO INVESTIGATIVE DIVISION TO BE USED WHILE DOCUMENTING EVIDENCE.
PA,BERWICK POLICE DEPT,2YTA6U91866476,5210,DSMEASTOO,"MEASURING TOOLS, CRAFTMEN'S",EA,1,1046,2019-07-12 00:00:00,TO BE ISSUED TO INVESTIGATIVE DIVISION FOR CRIME SCENE DOCUMENTATION.
PA,BERWICK POLICE DEPT,2YTA6U91866477,5180,DSTOOLKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",EA,1,420,2019-07-12 00:00:00,TO BE ISSUED TO PATROL DIVISION FOR USE ON DUTY.
PA,BERWICK POLICE DEPT,2YTA6U91866479,5180,011439605,"TOOL SET,ORGANIZATI",SE,1,1173.04,2019-07-12 00:00:00,TO BE USED AT STATION FOR MISC REPAIRS AND GENERAL USE.
PA,DANVILLE  PD,2YTC4G91773922,5680,DSMISCCO1,MISCELLANEOUS CONSTRUCTION MATERIALS,EA,18,20,2019-07-12 00:00:00,"TO BE USED WITH LAW ENFORCEMENT TO PROVIDE PROTECTION TO PEDESTRIANS AND VEHICLES ALIKE DURING TIMES OF ROAD, STREET AND SIDEWALK CLOSURES AND TO PROVIDE PERIMETER SECURITY DURING PRE-PLANNED EVENTS OR TIMES OF DISASTERS OR EMERGENCY SITUATIONS."
PA,DANVILLE  PD,2YTC4G91794761,8465,015851512,RUCKSACK MEDIUM (OCP) SET,SE,2,118.88,2019-07-12 00:00:00,USED DURING LAW ENFORCEMENT OPERATIONS TO CARRY SUPPLIES BETWEEN OFFICE-PATROL VEHICLE AND INCIDENT SCENE
PA,DANVILLE  PD,2YTC4G91794773,7025,DSMONIT08,"MONITOR, COMPUTER",EA,1,299,2019-07-12 00:00:00,TO BE USED IN CONJUNCTION WITH COMPUTER SYSTEM TO DISPLAY LAW ENFORCEMENT INFORMATION AND DATA
OH,CLARK CTY SHERIFF DEPT             ,2YTCFQ91907103,1240,016104844,"SIGHT,INFINITY",EA,4,2521,2019-07-12 00:00:00,SNIPERS ON TACTICAL TEAM WOULD USE AS A LONG RANGE OPTIC FOR MISSIONS NEEDING OVERWATCH  I DID VIEW THESE AT SITE AND LOOKED GOOD
TX,ELECTRA POLICE DEPT,2YTDPN91815204,5855,012280939,NIGHT VISION GOGGLE,EA,1,7621,2019-07-12 00:00:00,THE NIGHT VISION GOOGLE WILL BE USED BY LAW ENFORCEMENT OFFICERS OF THE ELECTRA POLICE DEPARTMENT FOR SEARCH AND RESCUE DURING LOW LIGHT VISIBILITY AND DURING NO KNOCK SEARCH WARRANTS AT NIGHT FOR OFFICERS SAFETY.
PA,HAMPTON TOWNSHIP POLICE DEPT,2YTE2X91804932,6545,015392732,"FIRST AID KIT,INDIV",KT,40,342.09,2019-07-12 00:00:00,KITS WILL BE ISSUED TO SWAT TEAM MEMBERS AND USED FOR FIRST AID TRAINING FOR POLICE OFFICERS.
AL,GURLEY POLICE DEPT,2YTEYK91723404,6115,014706376,"GENERATOR SET,DIESE",EA,1,38418,2019-07-12 00:00:00,THE GURLEY POLICE DEPT COULD UTILIZE THIS GENERATOR IN CASE OF A POWER OUTAGE OR A NATURAL DISASTER. PROVIDING POWER TO THE POLICE STATION WE COULD OFFER AID AND RESPIT TO THE COMMUNITY.WE CURRENTLY HAVE A HMMWV CAPABLE OF TOWING THIS STYLE TRAILER MOUNTED GENI
SC,MYRTLE BEACH POLICE DEPT,2YTH9V91763712,6530,015626008,"THERMAL GUARD,ABSOR",EA,3,270,2019-07-12 00:00:00,"TO BE USED BY LAW ENFORCEMENT OFFICERS WITH THE MYRTLE BEACH POLICE DEPARTMENT FOR USE TO EXTRACT INJURED OFFICERS, VICTIMS AND SUSPECTS DURING INCIDENTS DURING THE COURSE OF THEIR DUTIES AS LAW ENFORCEMENT OFFICERS"
NJ,PARAMUS POLICE DEPT,2YTJDG91924299,6510,002003190,"BANDAGE,GAUZE",EA,80,4.49,2019-07-12 00:00:00,TO BE USED BY PARAMUS POLICE DEPARTMENT OFFICERS TO TREAT INJURIES DURING A MASS CASUALTY INCIDENT.
FL,PASCO SHERIFF'S OFFICE,2YTJE491723300,4240,001997353,"HARNESS,SAFETY,INDUSTRIAL",EA,1,5317.72,2019-07-12 00:00:00,THIS PIECE OF EQUIPMENT WILL GREATLY INCREASE OUR ABILITY TO QUICKLY AND SAFELY PROVIDE RESCUE SERVICES USING OUR VARIOUS AIR ASSETS IN REMOTE AREAS OF OUR AOR.
WI,POLK COUNTY SHERIFF DEPT,2YTJSM91631602,6230,015725707,"LIGHT SET,GENERAL I",EA,6,6521.56,2019-07-12 00:00:00,"TO BE USED FOR SEARCH AND RESCUE OPERATIONS, AND FOR SUPPLEMENTAL LIGHTING ON MRAP. ALSO SPARE PART FOR LIGHTS ALREADY AWARDED"
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91784456,6545,015370686,"BAG,TC3,COMBAT CASU",EA,9,49.67,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE BAGS TO STORE FIRST AID EQUIPMENT FOR USE ON LAW ENFORCEMENT OPERATIONS AND RESPONDING TO MASS CASUALTY INCIDENTS.  SANTA BARBARA SHERIFF'S OFFICE IS AWARE OF THE OVERDUE RECEIPT ITEMS AND AM WAITING FOR THE ITEM TO ARRIVE AT OUR FACILITY.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91835649,8465,015427688,"BAG,WET WEATHER CLO",EA,5,20.76,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE BAGS TO PROTECT LAW ENFORCEMENT EQUIPMENT WHEN WORKING AROUND WATER CONDITIONS.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91835652,8145,015399190,SHIPPING AND STORAG,EA,1,191.39,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE CASE TO PROTECT LAW ENFORCEMENT EQUIPMENT USED IN OPERATIONS.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91835655,1005,014550565,"CLEANING KIT,GUN",KT,6,67.44,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE KITS TO CLEAN WEAPONS USED IN LAW ENFORCEMENT OPERATIONS.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91835661,6115,012853012,"GENERATOR SET,DIESEL ENGINE",EA,2,9922.25,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE GENERATORS TO POWER LAW ENFORCEMENT EQUIPMENT IN REMOTE LOCATIONS OR DURING DISASTER RESPONSE.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91835992,5180,015861897,"TOOL KIT,METAL WORKER'S",KT,7,27445,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE TOOL KITS TO MAINTAIN LAW ENFORCEMENT EQUIPMENT AND LAW ENFORCEMENT AIRCRAFT USED FOR OPERATIONS.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91835996,6515,015199161,"GLOVE,PATIENT EXAMINING AND TREATMENT",PG,2,10.1,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE GLOVES TO PROTECT DEPUTIES HANDS WILL CONDUCTING LAW ENFORCEMENT OPERATIONS.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91866419,6240,015258961,"HEADLAMP,EMERGENCY",EA,7,52.12,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE HEADLAMPS DURING LAW ENFORCEMENT OPERATIONS AT NIGHT TIME OR LIMITED LIGHTING.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91876528,7520,014612660,"PEN,BALL-POINT",DZ,100,14.92,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE PENS TO DOCUMENT CRIME REPORTS AND OTHER INFORMATION RELATED TO LAW ENFORCEMENT OPERATIONS.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91876531,8315,013583555,"FASTENER TAPE,HOOK",RO,2,124.2,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE TAPE TO HOLD TOGETHER EQUIPMENT AND OTHER ITEMS USED IN LAW ENFORCEMENT OPERATIONS.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91876536,8315,013583556,"FASTENER TAPE,PILE",RO,2,40.27,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE TAPE TO HOLD TOGETHER EQUIPMENT AND OTHER ITEMS USED IN LAW ENFORCEMENT OPERATIONS.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91876537,8415,006344658,"GLOVES,MEN'S",PR,10,8.23,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE GLOVES TO PROTECT HANDS OF DEPUTIES DURING DISASTER RESPONSE OPERATIONS.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91876538,4240,015156935,"LADDER,TACTICAL ASS",EA,1,1242.48,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE LADDER FOR SWAT OPERATIONS TO CLIMB OVER OBJECTS OR INTO ELEVATED SURFACES.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91917286,7810,015912745,"PAD,PROTECTIVE,BOXING",PR,1,69.58,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE BOXING PAD DURING DEFENSIVE TACTICS INSTRUCTION.
CA,SANTA BARBARA COUNTY SHERIFF OFFICE,2YTKRA91917288,6240,015258961,"HEADLAMP,EMERGENCY",EA,4,52.12,2019-07-12 00:00:00,SANTA BARBARA SHERIFF'S OFFICE WILL USE HEADLAMP FOR LAW ENFORCEMENT OPERATIONS AND RESCUE OPERATIONS DURING LOW LIGHT CONDITIONS.
TN,WILSON COUNTY SHERIFF'S OFFICE,2YTNRP91907126,2540,015468697,"CUSHION,SEAT,VEHICU",EA,8,100.23,2019-07-12 00:00:00,"WE CURRENTLY HAVE AN RG-31 WE RECEIVED FROM DRMO.  WE NEED THESE SEATS FOR THE REAR COMPARTMENT.  WE WILL PAY FOR SHIPPING TO OUR AGENCY IN LEBANON, TENNESSEE.  PLEASE EMAIL ME THE NUMBER OF BOXES AND SHIPPING WEIGHT ON EACH IF APPROVED."
NY,RYE POLICE DEPT,2YTPBQ91702820,4030,006788562,SHACKLE,EA,500,38.24,2019-07-12 00:00:00,SHACKLES WILL BE USED BY THE POLICE DEPARTMENTS MARINE UNIT TO AFFIX  SPEED BUOYS AND OTHER UNDERWATER ATTACHMENTS. THESE ARE EXTREMELY VALUABLE TO THE UNIT.
NY,RYE POLICE DEPT,2YTPBQ91712991,6210,DSLIGHTSE,LIGHT SET,EA,1,11000,2019-07-12 00:00:00,THIS ITEM WILL BE USED BY THE POLICE DEPARTMENT DURING POWER OUTAGES TO PROVIDE SAFETY TO OUR POLICE OFFICERS DOING TRAFFIC ANT MAJOR INTERSECTIONS.
NY,RYE POLICE DEPT,2YTPBQ91712992,6210,DSLIGHTSE,LIGHT SET,EA,1,11000,2019-07-12 00:00:00,THIS ITEM WILL BE USED BY THE POLICE DEPARTMENT DURING POWER OUTAGES TO PROVIDE SAFETY TO OUR POLICE OFFICERS DOING TRAFFIC ANT MAJOR INTERSECTIONS.
NY,RYE POLICE DEPT,2YTPBQ91712994,6210,DSLIGHTSE,LIGHT SET,EA,1,11000,2019-07-12 00:00:00,THIS ITEM WILL BE USED BY THE POLICE DEPARTMENT DURING POWER OUTAGES TO PROVIDE SAFETY TO OUR POLICE OFFICERS DOING TRAFFIC ANT MAJOR INTERSECTIONS.
NY,RYE POLICE DEPT,2YTPBQ91712995,6210,DSLIGHTSE,LIGHT SET,EA,1,11000,2019-07-12 00:00:00,THIS ITEM WILL BE USED BY THE POLICE DEPARTMENT DURING POWER OUTAGES TO PROVIDE SAFETY TO OUR POLICE OFFICERS DOING TRAFFIC ANT MAJOR INTERSECTIONS.
NY,RYE POLICE DEPT,2YTPBQ91794844,7110,DSGUNCABI,GUN CABINET/SAFE,EA,1,2206.29,2019-07-12 00:00:00,SAFE WILL BE USED TO SAFEGUARD POLICE WEAPONS.
NY,RYE POLICE DEPT,2YTPBQ91896954,4020,010283841,"ROPE,FIBROUS",RL,4,2132.27,2019-07-12 00:00:00,THESE ROLLS OF LINE WILL BE USED BY THE POLICE DEPARTMENT'S MARINE UNIT AS DOCKLINE AND TOWROPE AS NEEDED.
MI,GENESEE COUNTY PARK RANGER DIV,2YTPEQ91723305,5130,DSTOOL000,"HAND TOOLS, POWER DRIVEN",EA,2,515.65,2019-07-12 00:00:00,SOME BE ASSIGNED TO RANGERS WORKING IN THE NEWLY EXPANDED MAINTENANCE AREA TO EXPEDITE THE REDUCTION OF CRUISER DOWN TIME AND INCREASE SAFETY FOR BOTH CITIZENS AND RANGERS.  SOME WILL BE INCLUDED IN EMERGENCY RESCUE EQUIPMENT AND LOCATED AT SUBSTATION LOCATIONS THROUGHOUT THE ELEVEN THOUSAND ACRE COUNTY PARK AND FLINT PARK SYSTEMS.
MI,GENESEE COUNTY PARK RANGER DIV,2YTPEQ91723307,5130,DSTOOL000,"HAND TOOLS, POWER DRIVEN",EA,2,515.65,2019-07-12 00:00:00,SOME BE ASSIGNED TO RANGERS WORKING IN THE NEWLY EXPANDED MAINTENANCE AREA TO EXPEDITE THE REDUCTION OF CRUISER DOWN TIME AND INCREASE SAFETY FOR BOTH CITIZENS AND RANGERS.  SOME WILL BE INCLUDED IN EMERGENCY RESCUE EQUIPMENT AND LOCATED AT SUBSTATION LOCATIONS THROUGHOUT THE ELEVEN THOUSAND ACRE COUNTY PARK AND FLINT PARK SYSTEMS.
MI,GENESEE COUNTY PARK RANGER DIV,2YTPEQ91723308,5140,DSTOOLBOX,TOOLBOX,EA,2,175,2019-07-12 00:00:00,SOME BE ASSIGNED TO RANGERS WORKING IN THE NEWLY EXPANDED MAINTENANCE AREA TO EXPEDITE THE REDUCTION OF CRUISER DOWN TIME AND INCREASE SAFETY FOR BOTH CITIZENS AND RANGERS.  SOME WILL BE INCLUDED IN EMERGENCY RESCUE EQUIPMENT AND LOCATED AT SUBSTATION LOCATIONS THROUGHOUT THE ELEVEN THOUSAND ACRE COUNTY PARK AND FLINT PARK SYSTEMS.
MI,GENESEE COUNTY PARK RANGER DIV,2YTPEQ91723309,5140,DSTOOLBOX,TOOLBOX,EA,2,175,2019-07-12 00:00:00,SOME BE ASSIGNED TO RANGERS WORKING IN THE NEWLY EXPANDED MAINTENANCE AREA TO EXPEDITE THE REDUCTION OF CRUISER DOWN TIME AND INCREASE SAFETY FOR BOTH CITIZENS AND RANGERS.  SOME WILL BE INCLUDED IN EMERGENCY RESCUE EQUIPMENT AND LOCATED AT SUBSTATION LOCATIONS THROUGHOUT THE ELEVEN THOUSAND ACRE COUNTY PARK AND FLINT PARK SYSTEMS.
MI,GENESEE COUNTY PARK RANGER DIV,2YTPEQ91723310,5180,DSTOOLKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",EA,1,1970.72,2019-07-12 00:00:00,SOME BE ASSIGNED TO RANGERS WORKING IN THE NEWLY EXPANDED MAINTENANCE AREA TO EXPEDITE THE REDUCTION OF CRUISER DOWN TIME AND INCREASE SAFETY FOR BOTH CITIZENS AND RANGERS.  SOME WILL BE INCLUDED IN EMERGENCY RESCUE EQUIPMENT AND LOCATED AT SUBSTATION LOCATIONS THROUGHOUT THE ELEVEN THOUSAND ACRE COUNTY PARK AND FLINT PARK SYSTEMS.
MI,GENESEE COUNTY PARK RANGER DIV,2YTPEQ91723311,5180,DSTOOLKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",EA,2,1970.72,2019-07-12 00:00:00,SOME BE ASSIGNED TO RANGERS WORKING IN THE NEWLY EXPANDED MAINTENANCE AREA TO EXPEDITE THE REDUCTION OF CRUISER DOWN TIME AND INCREASE SAFETY FOR BOTH CITIZENS AND RANGERS.  SOME WILL BE INCLUDED IN EMERGENCY RESCUE EQUIPMENT AND LOCATED AT SUBSTATION LOCATIONS THROUGHOUT THE ELEVEN THOUSAND ACRE COUNTY PARK AND FLINT PARK SYSTEMS.
MI,GENESEE COUNTY PARK RANGER DIV,2YTPEQ91723312,5210,DSMEASTOO,"MEASURING TOOLS, CRAFTMEN'S",EA,1,468,2019-07-12 00:00:00,SOME BE ASSIGNED TO RANGERS WORKING IN THE NEWLY EXPANDED MAINTENANCE AREA TO EXPEDITE THE REDUCTION OF CRUISER DOWN TIME AND INCREASE SAFETY FOR BOTH CITIZENS AND RANGERS.  SOME WILL BE INCLUDED IN EMERGENCY RESCUE EQUIPMENT AND LOCATED AT SUBSTATION LOCATIONS THROUGHOUT THE ELEVEN THOUSAND ACRE COUNTY PARK AND FLINT PARK SYSTEMS.
MI,GENESEE COUNTY PARK RANGER DIV,2YTPEQ91733522,2340,DSCART000,"CART, MOTORIZED",EA,1,8500,2019-07-12 00:00:00,GENESEE COUNTY RANGERS WILL USE VEHICLE FOR SURVEILLANCE AND RESCUE OPERATIONS THROUGHOUT THE ELEVEN THOUSAND ACRE COUNTY PARK AND FLINT PARK SYSTEMS.
