Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Requested,Justification,Reason Cancelled
SYSTEM,2500330,AR,ARKADELPHIA POLICE DEPT,3805,015524487,"LOADER,SKID STEER",EA,1,26395,2020-01-28 09:35:00.999998,"ITEM NEEDED FOR THE CONSTRUCTION AND UPKEEP OF DEPARTMENT FIRING RANGE, USED FOR FIREARMS TRAINING AND YEARLY QUALIFICATIONS OF PATROL AND SPECIAL WEAPONS AND TACTICS OFFICERS.",\nSales Order #: 2148212792\nRTD Screening Code: DOD
SYSTEM,2528800,AR,ARKANSAS LAW ENF TRAINING ACADEMY,8145,DSSHIPCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,EA,1,7000,2020-03-19 09:52:48.999996,"THIS CONTAINER WILL BE UTILIZED BY OUR DEPARTMENT'S OFFICERS TO STORE SUPPLIES AND EQUIPMENT ASSOCIATED WITH OPERATIONS AND TRAINING IN REGARDS TO ACCIDENT INVESTIGATIONS, COUNTER DRUG, TRAFFIC CONTROL, OFFICER SAFETY, COUNTER TERRORISM AND IED RECOGNITION, PHYSICAL FITNESS, AND CROWD CONTROL.
FOR LAW ENFORCEMENT USE ONLY",\nSales Order #: 2152320790\nRTD Screening Code: DOD
SYSTEM,2507778,AR,ARKANSAS LAW ENF TRAINING ACADEMY,8465,015698803,"KIT,MODERN ARMY COM",KT,1,14426.46,2020-02-13 12:35:52,"THIS KIT WILL BE UTILIZED BY OUR DEPARTMENT'S OFFICERS TO TRAIN FOR OPERATIONS ASSOCIATED WITH OFFICER SURVIVAL, TRAFFIC STOP, COMBATIVE SUBJECT CONTROL, GROUND AVOIDANCE AND ESCAPE, AND ALL OTHER AREAS RELATED TO OFFICER SAFETY.
FOR LAW ENFORCEMENT USE ONLY",\nSales Order #: 2149700791\nRTD Screening Code: DOD
SYSTEM,2493204,AR,BELLA VISTA POLICE DEPT,2320,DSPICKUP0,PICKUP,EA,1,32799,2020-01-13 09:30:03.999997,"THE BELLA VISTA POLICE DEPARTMENT IS REQUESTING THIS VEHICLE, TO BE USED FOR HAULING POLICE EQUIPMENT. WE NEED A TRUCK THAT WILL BE ABLE TO PULL A GOOSENECK TRAILER THAT CAN PULL EQUIPMENT FOR SPECIAL EVENTS.",Requested DTID is no longer in the inventory.
SYSTEM,2520828,AR,BELLA VISTA POLICE DEPT,1940,DSBOAT000,SMALL CRAFT BOAT,EA,1,13000,2020-03-09 10:54:26.000001,THE BELLA VISTA POLICE DEPARTMENT WOULD UTILIZE THIS BOAT TO PATROL ITS 6 LAKES WITHIN ITS JURISDICTION. THE POLICE DEPARTMENT WOULD ALSO UTILIZE THIS BOAT IN DURING FLOODS THAT OCCUR ON THE SUGAR CREEK THAT RUNS THROUGH OUR CITY AND FLOODS OUR HIGHWAYS AND CITY STREETS. THIS BOAT WOULD HELP US IN SEARCH AND RESCUE OPERATIONS FOR OUR LAKES DURING BOAT CRASHES AND WATER STANDOFFS. WE WOULD ALSO BE ABLE TO ASSIST NEIGHBORING AGENCIES WITH SEARCH AND RESCUE OPERATIONS.,\nSales Order #: 2151615637\nRTD Screening Code: DOD
SYSTEM,2514804,AR,BELLA VISTA POLICE DEPT,1940,DSBOAT000,SMALL CRAFT BOAT,EA,1,3800,2020-02-27 09:09:59.999996,"THE BELLA VISTA POLICE DEPARTMENT IS NEEDING A NEW BOAT TO PATROL THE 6 LAKES WITHIN OUR JURISDICTION. THIS BOAT WOULD HELP POLICE OFFICERS KEEP THE LAKES SAFE, ASSIST IN WATER RESCUES AND BODY AND EVIDENCE RECOVERY.",\nSales Order #: 2150740864\nRTD Screening Code: DOD
SYSTEM,2513900,AR,BENTON COUNTY SHERIFF'S OFFICE,2320,012157631,"TRUCK,VAN",EA,1,33082,2020-02-25 17:10:36.999998,WE ARE PUTTING TOGETHER SOME RESPONSE VEHICLES FOR CRIME SCENE INVESTIGATIONS.  THE VEHICLES WOULD BE STOCK WITH CRIME SCENE RELATED INVESTIGATION TOOLS.  THIS WOULD AID US IN KEEPING ALL OF THE CRIME SCENE TOOLS IN ONE PLACE SO THAT ALL CRIME SCENE TOOLS ARE AT A CRIME SCENE INSTEAD OF BEING FERRIED OUT WHEN A MAJOR CRIME TAKES PLACE.,Requested DTID is no longer in the inventory.
SYSTEM,2514595,AR,BENTON COUNTY SHERIFF'S OFFICE,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,10000,2020-02-26 18:54:58,THE UTV WOULD BE USED BY THE BENTON COUNTY SHERIFF'S OFFICE FOR VARIOUS REASONS.  SOME OF THOSE REASONS ARE LEO SEARCH AND RESCUE IN OUR FOREST AREAS OF OUR COUNTY.  WE WOULD ALSO USE THEM ON SPECIAL EVENTS FOR CROWD CONTROL AND EMERGENCY OPERATIONS WHERE NORMAL VEHICLES CANNOT OPERATE.  THIS EQUIPMENT WOULD BE USED ONLY FOR LAW ENFORCEMENT PURPOSES.,Requested DTID is no longer in the inventory.
SYSTEM,2514596,AR,BENTON COUNTY SHERIFF'S OFFICE,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,10000,2020-02-26 18:54:58,THE UTV WOULD BE USED BY THE BENTON COUNTY SHERIFF'S OFFICE FOR VARIOUS REASONS.  SOME OF THOSE REASONS ARE LEO SEARCH AND RESCUE IN OUR FOREST AREAS OF OUR COUNTY.  WE WOULD ALSO USE THEM ON SPECIAL EVENTS FOR CROWD CONTROL AND EMERGENCY OPERATIONS WHERE NORMAL VEHICLES CANNOT OPERATE.  THIS EQUIPMENT WOULD BE USED ONLY FOR LAW ENFORCEMENT PURPOSES,Requested DTID is no longer in the inventory.
SYSTEM,2515988,AR,BENTON COUNTY SHERIFF'S OFFICE,2330,DSTRAILE1,TRAILER,EA,1,12506.77,2020-02-28 16:54:00.999997,THE BENTON COUNTY SHERIFF'S OFFICE WOULD USE THIS FOR OUR SEARCH AND RESCUE DIVISION.  WE OPERATE ONE OF THE FEW LAW ENFORCEMENT SEARCH AND RESCUE TEAMS IN ARKANSAS.  WE NEED A TRAILER TO TRANSPORT EQUIPMENT TO SCENES.  WE ALSO AID SURROUNDING COUNTIES WITH SEARCHES.  THIS WOULD ONLY BE USED FOR LAW ENFORCEMENT PURPOSES.,Requested DTID is no longer in the inventory.
SYSTEM,2500654,AR,BENTON COUNTY SHERIFF'S OFFICE,3805,015524487,"LOADER,SKID STEER",EA,1,26395,2020-01-28 17:24:59.000002,WE WOULD USE THIS EQUIPMENT TO MAINTAIN OUR FIREARMS RANGE.  WE OWN OUR OWN FIREARMS RANGE AND WE PROVIDE THE UPKEEP FOR IT.  OUR RANGE IS USED BY OTHER LAW ENFORCEMENT AGENCIES IN OUR COUNTY AS WELL.,Requested DTID is no longer in the inventory.
SYSTEM,2519584,AR,BENTON COUNTY SHERIFF'S OFFICE,2010,DSOUTMOTO,OUTBOARD MOTOR,EA,4,17800,2020-03-05 19:58:22.000002,"THE BENTON COUNTY SHERIFF'S WOULD USE THESE MOTORS FOR OUR MARINE DIVISION.  WE ARE THE PRIMARY LEO FOR BEAVER LAKE, WHICH IS A US ARMY CORPS LAKE AND DAM.  WE RESPOND TO ALL CRIMINAL ACTS ON THE LAKE AND ANY TERRORISM RELATED CALLS AT THE DAM, ON THE LAKE.  WE WOULD USE THE MOTORS ON OUR CURRENT FLEET OF BOATS TO REPLACE THE OLD WORN OUT MOTORS.  THIS WOULD ONLY BE USED ON LEO EQUIPMENT AND FOR LEO USE ONLY.",\nSales Order #: 2151377536\nRTD Screening Code: DOD
SYSTEM,2518509,AR,BENTON COUNTY SHERIFF'S OFFICE,7035,DSSTANDAR,"STAND, COMPUTER",EA,1,2000,2020-03-04 15:13:27.000002,"THE BENTON COUNTY SO WOULD USE THIS PIECE OF EQUIPMENT FOR STORAGE OF OUR SERVERS.  THESE SERVERS WILL HOLD OUR VIDEO STORAGE FROM OUR CAMERAS INSIDE OUR UNITS AND THE VIDEO FROM OUR SURVEILLANCE CAMERAS, SUCH AS DRUG STINGS.  THIS WOULD ONLY BE SUED FOR LAW ENFORCEMENT PURPOSES.",\nSales Order #: 2151185373\nRTD Screening Code: DOD
SYSTEM,2512258,AR,BENTON COUNTY SHERIFF'S OFFICE,2340,DSMULE000,MULE,EA,2,28928.24,2020-02-21 23:59:47.999999,THE UTV WOULD BE USED BY OUR AGENCY FOR VARIOUS REASONS.  SOME OF THOSE REASONS ARE LEO SEARCH AND RESCUE IN OUR FOREST AREAS OF OUR COUNTY.  WE WOULD ALSO USE THEM ON SPECIAL EVENTS FOR CROWD CONTROL AND EMERGENCY OPERATIONS WHERE NORMAL VEHICLES CANNOT OPERATE.  THIS EQUIPMENT WOULD BE USED ONLY FOR LAW ENFORCEMENT PURPOSES.,\nSales Order #: 2150335663\nRTD Screening Code: DOD
SYSTEM,2509959,AR,BENTON COUNTY SHERIFF'S OFFICE,2320,011644815,"TRUCK,CARGO",EA,1,5000,2020-02-18 18:00:09.999997,"WE WOULD USE THIS PICKUP FOR VARIOUS JOBS AROUND THE SHERIFF'S OFFICE.  THOSE WOULD INCLUDE EVIDENCE COLLECTION, CARRYING MARINE EQUIPMENT FOR OUR MARINE DIVISION.  WE COULD ALSO USE IT FOR NARCOTICS BUYS SINCE THEY ARE WORK TRUCKS AND THEY DO NOT LOOK LIKE ANY POLICE VEHICLE.",Requested DTID is no longer in the inventory.
SYSTEM,2509958,AR,BENTON COUNTY SHERIFF'S OFFICE,2320,011644815,"TRUCK,CARGO",EA,1,5000,2020-02-18 18:00:09.999997,"WE WOULD USE THIS PICKUP FOR VARIOUS JOBS AROUND THE SHERIFF'S OFFICE.  THOSE WOULD INCLUDE EVIDENCE COLLECTION, CARRYING MARINE EQUIPMENT FOR OUR MARINE DIVISION.  WE COULD ALSO USE IT FOR NARCOTICS BUYS SINCE THEY ARE WORK TRUCKS AND THEY DO NOT LOOK LIKE ANY POLICE VEHICLE.",Requested DTID is no longer in the inventory.
SYSTEM,2509957,AR,BENTON COUNTY SHERIFF'S OFFICE,2320,011644815,"TRUCK,CARGO",EA,1,5000,2020-02-18 18:00:09.999997,"WE WOULD USE THIS PICKUP FOR VARIOUS JOBS AROUND THE SHERIFF'S OFFICE.  THOSE WOULD INCLUDE EVIDENCE COLLECTION, CARRYING MARINE EQUIPMENT FOR OUR MARINE DIVISION.  WE COULD ALSO USE IT FOR NARCOTICS BUYS SINCE THEY ARE WORK TRUCKS AND THEY DO NOT LOOK LIKE ANY POLICE VEHICLE.",Requested DTID is no longer in the inventory.
SYSTEM,2515372,AR,BENTON COUNTY SHERIFF'S OFFICE,2310,DSVAN0000,VAN,EA,1,22657.33,2020-02-27 17:51:35.000001,"THE BENTON COUNTY SHERIFF'S OFFICE WOULD USE THIS VAN FOR TRANSPORTING DEPUTIES TO TRAINING, EVENTS, AND SWAT CALLOUTS.  THIS WOULD BE USED FOR LAW ENFORCEMENT ONLY.",\nSales Order #: 2150885979\nRTD Screening Code: DOD
SYSTEM,2515530,AR,BENTON COUNTY SHERIFF'S OFFICE,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,42273,2020-02-27 23:10:55.000004,THE BENTON COUNTY SHERIFF'S OFFICE WOULD USE THIS UTV FOR OUR SEARCH AND RESCUE DIVISION.  WE OPERATE THE ONLY LEO BASED SEARCH AND RESCUE TEAM IN THE REGION AND THIS VEHICLE IS MADE FOR THIS TYPE OF USE.  WE ALSO ASSIST OTHER SURROUNDING COUNTIES WITH S AND R OPS.  THIS WOULD ONLY BE USED FOR LAW ENFORCEMENT PURPOSES.,Requested DTID is no longer in the inventory.
SYSTEM,2515529,AR,BENTON COUNTY SHERIFF'S OFFICE,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,42273,2020-02-27 23:10:55.000004,THE BENTON COUNTY SHERIFF'S OFFICE WOULD USE THIS UTV FOR OUR SEARCH AND RESCUE DIVISION.  WE OPERATE THE ONLY LEO BASED SEARCH AND RESCUE TEAM IN THE REGION AND THIS VEHICLE IS MADE FOR THIS TYPE OF USE.  WE ALSO ASSIST OTHER SURROUNDING COUNTIES WITH S AND R OPS.  THIS WOULD ONLY BE USED FOR LAW ENFORCEMENT PURPOSES.,Requested DTID is no longer in the inventory.
SYSTEM,2513502,AR,BENTON COUNTY SHERIFF'S OFFICE,2340,014202816,"UTILITY VEHICLE,4WD",EA,2,9662,2020-02-25 01:27:38.000001,THE UTV WOULD BE USED BY OUR AGENCY FOR VARIOUS REASONS.  SOME OF THOSE REASONS ARE LEO SEARCH AND RESCUE IN OUR FOREST AREAS OF OUR COUNTY.  WE WOULD ALSO USE THEM ON SPECIAL EVENTS FOR CROWD CONTROL AND EMERGENCY OPERATIONS WHERE NORMAL VEHICLES CANNOT OPERATE.  THIS EQUIPMENT WOULD BE USED ONLY FOR LAW ENFORCEMENT PURPOSES.,Requested DTID is no longer in the inventory.
SYSTEM,2518508,AR,BENTON COUNTY SHERIFF'S OFFICE,2340,DSMULE000,MULE,EA,2,28928.24,2020-03-04 15:13:27.000002,THE UTV WOULD BE USED BY THE BENTON COUNTY SO FOR VARIOUS REASONS.  SOME OF THOSE REASONS ARE LEO SEARCH AND RESCUE IN OUR FOREST AREAS OF OUR COUNTY.  WE WOULD ALSO USE THEM ON SPECIAL EVENTS FOR CROWD CONTROL AND EMERGENCY OPERATIONS WHERE NORMAL VEHICLES CANNOT OPERATE.  THIS EQUIPMENT WOULD BE USED ONLY FOR LAW ENFORCEMENT PURPOSES.,\nSales Order #: 2151323433\nRTD Screening Code: DOD
SYSTEM,2527936,AR,BENTON POLICE DEPARTMENT,5855,015711258,"ILLUMINATOR,INTEGRATED,SMALL ARMS",EA,3,1014,2020-03-18 13:04:25,"THESE ITEMS WILL BE ISSUED TO CERTIFIED LAW ENFORCEMENT OFFICERS ASSIGNED THE TO DEPARTMENT SWAT TEAM IN ORDER FOR THEM TO BETTER OPERATE IN LOW, NO LIGHT, INCIDENTS AND ENHANCE THEIR OFFICER SAFETY.",Requested DTID is no longer in the inventory.
SYSTEM,2509874,AR,BENTON POLICE DEPARTMENT,2320,011644815,"TRUCK,CARGO",EA,1,5000,2020-02-18 15:50:21.000002,THIS VEHICLE WILL BE USED BY LAW ENFORCEMENT OFFICERS WITH THE BENTON POLICE DEPARTMENT FOR THE PURPOSE OF TRANSPORTING EVIDENCE FROM THE BENTON POLICE DEPARTMENT TO THE ARKANSAS STATE CRIME LABORATORY ON A WEEKLY BASIS.,Requested DTID is no longer in the inventory.
SYSTEM,2525009,AR,BENTON POLICE DEPARTMENT,6515,DSMEDSUPB,MEDICAL SUPPLIES,BX,12,138.83,2020-03-13 16:05:38,THESE ITEMS WILL BE ISSUED TO CERTIFIED POLICE OFFICERS TO HELP PREVENT THE SPREAD OF COMMUNICABLE DISEASES THEY MAY ENCOUNTER WHILE DURING CALLS OF SERVICE DURING THIS WORLD VIRAL OUTBREAK.,Requested DTID is no longer in the inventory.
SYSTEM,2512326,AR,CHIDESTER POLICE DEPT,2340,DSMULE000,MULE,EA,1,28928.24,2020-02-22 11:42:31.000001,THE CHIDESTER POLICE DEPARTMENT WOULD USE THIS MULE FOR PATROL OF CITY PARKS AND NATURE TRAIL TO ENFORCE LAWS AND MAINTAIN PUBLIC SAFETY. MULE WOULD ALSO BE USED FOR SEARCH AND RESCUE OF LOST VICTIMS OR SUSPECTS. THE MULE WOULD BE USED FOR LAW ENFORCEMENT PURPOSES ONLY.,\nSales Order #: 2150335662\nRTD Screening Code: DOD
SYSTEM,2514336,AR,CRAIGHEAD COUNTY  SHERIFF OFFICE,1005,014574015,"CONVERSION KIT,5.56",KT,5,584,2020-02-26 14:39:18,FOR USE IN LAW ENFORCEMENT TRAINING SCENARIOS ONLY.,Requested DTID is no longer in the inventory.
SYSTEM,2500359,AR,CRAWFORD COUNTY SHERIFF DEPT,3805,015524487,"LOADER,SKID STEER",EA,1,26395,2020-01-28 10:24:50.999999,THIS EQUIPMENT WILL BE USED FOR RANGE MAINTENANCE AND UPKEEP. IT WILL ALSO BE USED FOR GROUNDS AND BUILDING UPKEEP AT OUR FACILITY.,\nSales Order #: 2148366317\nRTD Screening Code: DOD
SYSTEM,2525058,AR,CRAWFORD COUNTY SHERIFF DEPT,2330,DSMOBHOME,MOBILE HOME,EA,1,9500,2020-03-13 16:41:13.999998,THIS CAMPER WILL BE USED FOR A PLACE FOR OUR DEPUTIES TO REST AND EAT WHILE PERFORMING SEARCHES AND OTHER LAW ENFORCEMENT FUNCTIONS.,Requested DTID is no longer in the inventory.
SYSTEM,2500358,AR,CRAWFORD COUNTY SHERIFF DEPT,4120,011014704,AIR CONDITIONER,EA,1,19673,2020-01-28 10:24:50.999999,THIS AC UNIT WILL BE USED TO COOL OUR TRAINING AND MEETING BUILDING AS A SUPPLEMENTAL SOURCE OF COOLING. THE BUILDING THAT IT WILL BE USED IN IS ALSO USED FOR VEHICLE INSPECTION AND MAINTENANCE.,\nSales Order #: 2148321783\nRTD Screening Code: DOD
SYSTEM,2523195,AR,GARLAND COUNTY SHERIFF DEPT,5180,014830249,"TOOL KIT,GENERAL ME",SE,2,1780,2020-03-11 13:46:44.999996,THE GARLAND COUNTY SHERIFF DEPARTMENT WILL ASSIGN THESE TOOL KITS TO BE USED IN COMMAND CENTER. TOOLS WILL BE KEPT IN THE UNIT ALLOWING SUPPORT DURING ALL TACTICAL OPERATIONS. TOOLS ARE CASED AND SHADOW BOXED ALLOWING FOR INVENTORY.,Requested DTID is no longer in the inventory.
SYSTEM,2524276,AR,GRANT COUNTY SHERIFFS OFFICE,8430,015161646,"BOOTS,COMBAT",PR,8,101.69,2020-03-12 17:14:34.000002,THIS WOULD BE A GREAT ASSET TO THE GRANT COUNTY SHERIFF'S DEPARTMENT. IT WOULD BE ISSUED TO ALL MEMBERS OF THE SHERIFF'S DEPARTMENT. THAT FIGHT DRUG AND TERRORISM DAILY. IT WOULD BE USED BY LAW ENFORCEMENT ONLY.,Requested DTID is no longer in the inventory.
SYSTEM,2524280,AR,GRANT COUNTY SHERIFFS OFFICE,8430,015145065,"BOOTS,COMBAT",PR,5,69.28,2020-03-12 17:14:34.000002,THIS WOULD BE A GREAT ASSET TO THE GRANT COUNTY SHERIFF'S DEPARTMENT. IT WOULD BE ISSUED TO ALL MEMBERS OF THE SHERIFF'S DEPARTMENT. THAT FIGHT DRUG AND TERRORISM DAILY. IT WOULD BE USED BY LAW ENFORCEMENT ONLY.,\nSales Order #: 2152088332\nRTD Screening Code: RTD2
SYSTEM,2524281,AR,GRANT COUNTY SHERIFFS OFFICE,8430,015145065,"BOOTS,COMBAT",PR,5,69.28,2020-03-12 17:14:34.000002,THIS WOULD BE A GREAT ASSET TO THE GRANT COUNTY SHERIFF'S DEPARTMENT. IT WOULD BE ISSUED TO ALL MEMBERS OF THE SHERIFF'S DEPARTMENT. THAT FIGHT DRUG AND TERRORISM DAILY. IT WOULD BE USED BY LAW ENFORCEMENT ONLY.,\nSales Order #: 2152051701\nRTD Screening Code: RTD2
SYSTEM,2525684,AR,GRANT COUNTY SHERIFFS OFFICE,8415,015386752,"JACKET,COLD WEATHER",EA,3,62.09,2020-03-16 14:26:51.999997,USED FOR COUNTER DRUG AND TERRORISM OPERATIONS. FOR LAW ENFORCEMENT ONLY,\nSales Order #: 2152272809\nRTD Screening Code: DOD
SYSTEM,2493299,AR,GRANT COUNTY SHERIFFS OFFICE,5120,DSSCREWDR,SCREWDRIVER,EA,1,22,2020-01-13 14:04:39,USED FOR MAINTENANCE OF EQUIPMENT FOR COUNTER DRUG AND TERRORISM OPERATIONS. FOR LAW ENFORCEMENT USE ONLY,\nSales Order #: 2147090443\nRTD Screening Code: DOD
SYSTEM,2532691,AR,GRANT COUNTY SHERIFFS OFFICE,2320,010907787,TRUCK TRACTOR,EA,1,87385,2020-03-25 14:19:26,TO BE USED TO TRANSPORT EQUIPMENT AND PERSONNEL DURING COUNTER DRUG AND TERRORISM OPERATIONS. LAW ENFORCEMENT USE ONLY,Requested DTID is no longer in the inventory.
SYSTEM,2518499,AR,JEFFERSON COUNTY SHERIFF DEPT      ,3615,DSSHREDD0,SHREDDER,EA,4,279.99,2020-03-04 14:53:20.999996,THE JEFFERSON COUNTY SHERIFF DEPARTMENT WILL USE THE SHREDDER TO DISPOSE OF ACIC NCIC RETURNS. LAW ENFORCEMENT USE ONLY,Requested DTID is no longer in the inventory.
SYSTEM,2520033,AR,LOWELL POLICE DEPARTMENT,7025,DSLASERPR,"PRINTER, LASER",EA,1,400,2020-03-06 13:26:33.999996,THE LOWELL POLICE DEPARTMENT EVIDENCE ROOM AND EVIDENCE PROCESSING ROOM ARE EQUIPPED WITH TWO COMPUTER DESKTOPS WITH NO PRINTER. THE LOWELL PD NEEDS THE LASER PRINTER FOR THE DESKTOPS.,Requested DTID is no longer in the inventory.
SYSTEM,2496638,AR,LOWELL POLICE DEPARTMENT,8420,DSMUNDERW,"UNDERWEAR AND NIGHTWEAR, MENS",EA,1,15,2020-01-21 14:18:50.999999,"J,;,;,P,;.;.",Requested DTID is no longer in the inventory.
SYSTEM,2502282,AR,LOWELL POLICE DEPARTMENT,8465,015148590,"STRAP,INVOLUNTARY,R",BG,1,20.61,2020-01-31 16:17:25.000002,"THE LOWELL POLICE DEPARTMENT WILL USE THIS ITEM FOR RESTRAINING SUSPECTS OR INDIVIDUALS DURING A LARGE SCALE EVENT. DURING EVENTS LIKE THIS, WHEN ITEMS LIKE THIS ARE NOT AVAILABLE, THE SUSPECTS OR INDIVIDUALS ARE OFTEN LEFT NOT RESTRAINED WHICH AFFECTS THE OFFICERS' SAFETY. THIS ITEM WILL BE FOR LAW ENFORCEMENT USE ONLY.",\nSales Order #: 2148604389\nRTD Screening Code: DOD
SYSTEM,2502283,AR,LOWELL POLICE DEPARTMENT,6310,DSTRAFFIC,TRAFFIC AND TRANSIT SIGNAL SYSTEMS,EA,1,1000,2020-01-31 16:17:25.000002,"THE LOWELL POLICE DEPARTMENT WILL USE THIS ITEM FOR SPEED ENFORCEMENT. THIS ITEM CAN BE PLACED IN SCHOOL ZONES OR PROBLEM AREAS WITHIN A JURISDICTION. THIS ITEM IS A DETERRENT WHEN LAW ENFORCEMENT OFFICERS CAN NOT BE PRESENT, THEREFORE INCREASING SAFETY. THIS ITEM WILL BE FOR LAW ENFORCEMENT USE ONLY.",\nSales Order #: 2148604382\nRTD Screening Code: DOD
SYSTEM,2516014,AR,MARMADUKE PD,2330,DSTRAILE1,TRAILER,EA,1,12506.77,2020-02-28 17:50:50.000003,THIS TRAILER WOULD BE USED FOR TRANSPORTING ITEMS THAT WE RECEIVE FROM LESO. IT WOULD ALSO BE USED FOR HAULING OUR EQUIPMENT WHEN WE SET UP FOR SPECIAL EVENTS THAT OUR DEPARTMENT IS INVOLVED IN. WE ARE IN THE PROCESS OF SETTING UP A MUTUAL AID WITH THE SURROUNDING CITY'S AND OUR COUNTY. THIS TRAILER COULD BE A VALUABLE ASSET IN THAT AREA ALSO.,Requested DTID is no longer in the inventory.
SYSTEM,2497780,AR,NORTH LITTLE ROCK POLICE DEPT,6545,015729963,MEDICAL EQUIPMENT S,SE,1,548.55,2020-01-22 23:38:53.999998,FOR LAW ENFORCEMENT USE BY OFFICERS OF THE NORTH LITTLE ROCK POLICE DEPARTMENT. TO BE ISSUED FOR USE DURING INCIDENTS INVOLVING OFFICER INJURY AND THE IMPLEMENTATION OF BASIC LIFE SAVING TECHNIQUES.,\nSales Order #: 2147982147\nRTD Screening Code: DOD
SYSTEM,2504062,AR,NORTH LITTLE ROCK POLICE DEPT,1240,015879345,"SIGHT,REFLEX",EA,22,639,2020-02-07 06:22:31.999996,FOR LAW ENFORCEMENT USE BY OFFICERS OF THE NORTH LITTLE ROCK POLICE DEPARTMENT.  TO BE ASSIGNED TO OFFICERS PARTICIPATING IN THE DEPARTMENTS PATROL RIFLE PROGRAM. TO PROVIDE FOR BETTER AND MORE RAPID ACQUISITION OF TARGET DURING INCIDENTS INVOLVING COUNTER NARCOTIC AND OR COUNTER TERRORISM INCIDENTS.,Requested DTID is no longer in the inventory.
SYSTEM,2491507,AR,OZARK POLICE DEPARTMENT,8415,015801348,"JACKET,COLD WEATHER",EA,1,71.8,2020-01-07 17:25:02.000001,THIS WILL BE USED BY THE OZARK POLICE DEPARTMENT SPECIAL RESPONSE TEAM.  IT WILL BE USED FOR LAW ENFORCEMENT PURPOSES ONLY.,Requested DTID is no longer in the inventory.
SYSTEM,2493318,AR,OZARK POLICE DEPARTMENT,8465,015800981,ASSAULT PACK,EA,24,77.14,2020-01-13 15:04:55.999998,THESE ITEMS WILL BE USED BY THE OZARK POLICE DEPARTMENT SPECIAL RESPONSE TEAM TO CARRY GEAR.  THESE WILL BE USED FOR LAW ENFORCEMENT PURPOSES ONLY AND BY CERTIFIED LAW ENFORCEMENT.,Requested DTID is no longer in the inventory.
SYSTEM,2525634,AR,OZARK POLICE DEPARTMENT,6515,015217976,"TOURNIQUET,NONPNEUM",EA,25,41.47,2020-03-16 12:55:34.000003,THE TOURNIQUETS WILL BE ISSUED TO CERTIFIED POLICE OFFICERS WITH THE OZARK POLICE DEPARTMENT.,Requested DTID is no longer in the inventory.
SYSTEM,2533432,AR,OZARK POLICE DEPARTMENT,6230,015711331,FLASHLIGHT,EA,24,66.24,2020-03-26 16:25:35.999996,"FLASHLIGHTS WILL BE ISSUED TO CERTIFIED LAW ENFORCEMENT OFFICERS WITH THE OZARK POLICE DEPARTMENT FOR USE AT NIGHT, SEARCHING BUILDINGS AND SPECIAL RESPONSE TEAM MISSIONS.  THEY WILL BE USED BY CERTIFIED LAW ENFORCEMENT ONLY.",Requested DTID is no longer in the inventory.
SYSTEM,2511360,AR,OZARK POLICE DEPARTMENT,8465,015800981,ASSAULT PACK,EA,24,77.14,2020-02-20 13:00:05.999999,THESE WILL BE USED BY THE OZARK POLICE DEPARTMENT'S SPECIAL RESPONSE TEAM.  THEY WILL BE USED BY CERTIFIED LAW ENFORCEMENT OFFICERS ONLY TO CARRY GEAR AND SUPPLIES.,\nSales Order #: 2150254633\nRTD Screening Code: DOD
SYSTEM,2514332,AR,PEA RIDGE POLICE DEPT,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,10000,2020-02-26 14:20:02.000003,"THE PEA RIDGE POLICE DEPARTMENT WILL USE THIS ITEM FOR EMERGENCY PURPOSES. THOSE WILL INCLUDE SEARCH AND RESCUE, COUNTER DRUG ACTIVITIES AND NATURAL DISASTER RESPONSE AND RELIEF. WILL ALSO BE USED FOR COMMUNITY EVENTS SUCH AS OUR ANNUAL VETERAN'S DAY PARADE. ITEM WILL ONLY BE USED BY LAW ENFORCEMENT PURPOSES FOR LAW ENFORCEMENT PURPOSES ONLY.",Requested DTID is no longer in the inventory.
SYSTEM,2514333,AR,PEA RIDGE POLICE DEPT,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,10000,2020-02-26 14:20:02.000003,"THE PEA RIDGE POLICE DEPARTMENT WILL USE THIS ITEM FOR EMERGENCY PURPOSES. THOSE WILL INCLUDE SEARCH AND RESCUE, COUNTER DRUG ACTIVITIES AND NATURAL DISASTER RESPONSE AND RELIEF. WILL ALSO BE USED FOR COMMUNITY EVENTS SUCH AS OUR ANNUAL VETERAN'S DAY PARADE. ITEM WILL ONLY BE USED BY LAW ENFORCEMENT PURPOSES FOR LAW ENFORCEMENT PURPOSES ONLY.",Requested DTID is no longer in the inventory.
