Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Requested,Justification,Reason Cancelled
SYSTEM,2113037,CA,KERN COUNTY SHERIFF OFFICE,8540,007935425,"TISSUE,FACIAL",PG,2,9.6,2018-03-12 16:56:54,THE KERN COUNTY SHERIFF WILL ASSIGN THESE ITEMS TO OUR RURAL AREAS SUBSTATIONS FACILITY AND OTHER SPECIAL OPS OFFICES FOR OUR LAW ENFORCEMENT PERSONNEL USE.,Requested DTID is no longer in the inventory.
SYSTEM,2110863,CA,KERN COUNTY SHERIFF OFFICE,4020,DSFIBERRO,"FIBER ROPE, CORDAGE, AND TWINE",EA,52,8,2018-03-08 18:35:50,"KERN COUNTY SHERIFF UNITS OF SWAT, SERT TEAM, AND SEARCH AND RESCUE WILL UTILIZE THESE UNITS.  THIS WILL ENHANCE OUR OFFICERS IN THE OPERATION OF ASSISTING INJURED VICTIMS FROM ANY OF OUR MOUNTAIN, LAKES AND OTHER RURAL AREAS EACH OF THESE UNITS.",\nSales Order #: 2095305942\nRTD Screening Code: DOD
SYSTEM,2110860,CA,KERN COUNTY SHERIFF OFFICE,3540,015186568,PACKAGING SYSTEM,AY,8,4068.7,2018-03-08 18:35:50,"KERN CO SHERIFF OFFICE WILL ASSIGN THESE ITEMS TO BE UTILIZED BY THE TECHNICAL INVESTIGATIONS UNIT AND OUR PATROL UNIT, WHEN PACKING ANY BIOLOGICAL MATERIALS FROM A CRIME SCENE.",\nSales Order #: 2095289222\nRTD Screening Code: DOD
SYSTEM,2111723,CA,KERN COUNTY SHERIFF OFFICE,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,8000,2018-03-10 11:52:59,"THE KERN COUNTY SHERIFF WILL ASSIGNED THIS TO THE SPECIAL OPS UNIT GROUP (MULTIUNIT ANTI-DRUG), TO ALLOW ACCESS INTO AREAS WHERE OTHER VEHICLES MAY NOT BE ABLE TO TRAVEL FOR DRUG TRAFFICKING LAB RAIDS OR GAIN ACCESS MARIJUANA FIELDS",\nSales Order #: 2095468032\nRTD Screening Code: DOD
SYSTEM,2134144,CA,LOS ANGELES COUNTY SHERIFF DEPT,8465,011178699,"BAG,DUFFEL",EA,244,23.31,2018-03-29 09:13:03,"USED BY LASD SEARCH AND RESCUE, SEB AND PATROL STATIONS FOR STORAGE OF RESCUE, TRAINING AND EMERGENCY PREPARATION EQUIPMENT. WILL ALSO BE USED BY NARCOTICS TEAMS ON COUNTER NARCOTICS AND COUNTER TERRORISM OPERATIONS.",\nSales Order #: 2096988876\nRTD Screening Code: DOD
SYSTEM,2134145,CA,LOS ANGELES COUNTY SHERIFF DEPT,8340,014525919,"TENT,COMBAT,TWO MAN",EA,23,365.5,2018-03-29 09:13:03,"USED BY LASD DEPUTY SHERIFF PERSONNEL ON MARIJUANA ERADICATION OPERATIONS, DISASTER RELIEF OPERATIONS, AND LAW ENFORCEMENT TRAINING.",\nSales Order #: 2096988877\nRTD Screening Code: DOD
SYSTEM,2097814,CA,LOS ANGELES COUNTY SHERIFF DEPT,8415,015386308,"PARKA,EXTREME COLD",EA,6,116.45,2018-02-15 09:28:08,"CLOTHING WILL BE USED BY LASD SPECIAL ENFORCEMENT BUREAU, SEARCH AND RESCUE AND PATROL PERSONNEL DURING INCLEMENT WEATHER OF EMERGENCY OPERATIONS, COUNTER NARCOTICS AND COUNTER TERRORISM",\nSales Order #: 2093438482\nRTD Screening Code: DOD
SYSTEM,2097810,CA,LOS ANGELES COUNTY SHERIFF DEPT,8465,011178699,"BAG,DUFFEL",EA,24,23.31,2018-02-15 09:28:08,"USED BY LASD PERSONNEL TO STORE SUPPLIES FOR COUNTER NARCOTICS MARIJUANA ERADICATION OPERATIONS, DISASTER RELIEF OPERATIONS, COUNTERTERRORISM OPERATIONS AND LAW ENFORCEMENT TRAINING OPERATIONS.",\nSales Order #: 2093437704\nRTD Screening Code: DOD
SYSTEM,2089076,CA,LOS ANGELES COUNTY SHERIFF DEPT,1005,014242999,"CLEANING KIT,GUN",KT,1200,50.75,2018-01-29 10:59:11,USED BY LASD WEAPONS TRAINING UNIT AND STATION ARMORIES FOR THE MAINTENANCE OF DEPARTMENT FIREARMS DEPLOYED OUT IN THE FIELD FOR VARIOUS PATROL AND SWAT OPERATIONS,\nSales Order #: 2091870718\nRTD Screening Code: DOD
SYSTEM,2096684,CA,LOS ANGELES COUNTY SHERIFF DEPT,8405,015472559,"LINER,WET WEATHER P",EA,39,39.45,2018-02-13 17:43:02,"LINER WILL BE USED BY LASD SPECIAL ENFORCEMENT BUREAU, SEARCH AND RESCUE AND PATROL PERSONNEL DURING INCLEMENT WEATHER OF EMERGENCY OPERATIONS, COUNTER NARCOTICS AND COUNTER TERRORISM.",Requested DTID is no longer in the inventory.
SYSTEM,2096681,CA,LOS ANGELES COUNTY SHERIFF DEPT,4110,013944187,"ICE MAKING MACHINE,",EA,1,2879.62,2018-02-13 17:43:02,"WILL BE USED BY LASD TRAINING PERSONNEL DURING TRAINING OPERATIONS, RECRUIT INJURIES, AND EMERGENCY SITUATIONS",\nSales Order #: 2093327867\nRTD Screening Code: DOD
SYSTEM,2097322,CA,LOS ANGELES COUNTY SHERIFF DEPT,8465,015247263,WAIST PACK,EA,84,15.45,2018-02-14 14:45:16,USED BY LASD SPECIAL WEAPONS AND NARCOTICS BUREAU DURING NARCOTICS AND SEARCH OPERATIONS,\nSales Order #: 2093352503\nRTD Screening Code: DOD
SYSTEM,2030251,CA,LOS ANGELES COUNTY SHERIFF DEPT,6530,DSTRETCHE,MEDICAL LITTER AND STRETCHERS,EA,1,7126.65,2017-12-01 09:33:30,USED BY LASD SEARCH AND RESCUE AND EMERGENCY SERVICES DIVISION TO FOR THE RESCUE OF LAW ENFORCEMENT PERSONNEL DURING EMERGENCY OPERATIONS AND DISASTER RELIEF,\nSales Order #: 2089311481\nRTD Screening Code: DOD
SYSTEM,2084955,CA,LOS ANGELES COUNTY SHERIFF DEPT,6260,013344274,"LIGHT,CHEMILUMINESC",BX,2,430.9,2018-01-22 11:41:39,TO BE USED BY LAW ENFORCEMENT PERSONNEL DURING COLD WEATHER NARCOTICS OPERATIONS.,Requested DTID is no longer in the inventory.
SYSTEM,2097886,CA,LOS ANGELES COUNTY SHERIFF DEPT,8105,011839764,"BAG,PLASTIC",BX,34,16.9,2018-02-15 10:58:38,"USED BY LASD FACILITIES SERVICES BUREAU FOR THE MAINTENANCE OF DEPARTMENT BUILDINGS AND FACILITIES USED FOR INTERROGATION, INTERVIEW WITNESSES, AND TRAINING OF PERSONNEL ON COUNTER NARCOTICS AND COUNTER TERRORISM OPERATIONS.",\nSales Order #: 2093437705\nRTD Screening Code: DOD
SYSTEM,2087059,CA,LOS ANGELES COUNTY SHERIFF DEPT,7830,DSTREADM1,TREADMILL,EA,1,1300,2018-01-24 15:48:45,USED BY LASD DEPUTY SHERIFF PERSONNEL TO MAINTAIN PHYSICAL FITNESS READINESS.  PHYSICAL FITNESS READINESS IS ESSENTIAL FOR DEPUTY SHERIFF PERSONNEL WHO PARTICIPATE IN COUNTER NARCOTICS AND COUNTER TERRORISM OPERATIONS.,\nSales Order #: 2091600747\nRTD Screening Code: DOD
SYSTEM,2030252,CA,LOS ANGELES COUNTY SHERIFF DEPT,6530,DSTRETCHE,MEDICAL LITTER AND STRETCHERS,EA,1,3704.08,2017-12-01 09:33:30,USED BY LASD SEARCH AND RESCUE AND EMERGENCY SERVICES DIVISION TO FOR THE RESCUE OF LAW ENFORCEMENT PERSONNEL DURING EMERGENCY OPERATIONS AND DISASTER RELIEF,\nSales Order #: 2089313428\nRTD Screening Code: DOD
SYSTEM,2030253,CA,LOS ANGELES COUNTY SHERIFF DEPT,6530,DSTRETCHE,MEDICAL LITTER AND STRETCHERS,EA,1,3704.08,2017-12-01 09:33:30,USED BY LASD SEARCH AND RESCUE AND EMERGENCY SERVICES DIVISION TO FOR THE RESCUE OF LAW ENFORCEMENT PERSONNEL DURING EMERGENCY OPERATIONS AND DISASTER RELIEF,\nSales Order #: 2089312573\nRTD Screening Code: DOD
SYSTEM,2030255,CA,LOS ANGELES COUNTY SHERIFF DEPT,6530,DSTRETCHE,MEDICAL LITTER AND STRETCHERS,EA,1,3704.08,2017-12-01 09:33:30,USED BY LASD SEARCH AND RESCUE AND EMERGENCY SERVICES DIVISION TO FOR THE RESCUE OF LAW ENFORCEMENT PERSONNEL DURING EMERGENCY OPERATIONS AND DISASTER RELIEF,\nSales Order #: 2089303526\nRTD Screening Code: DOD
SYSTEM,2030254,CA,LOS ANGELES COUNTY SHERIFF DEPT,6530,DSTRETCHE,MEDICAL LITTER AND STRETCHERS,EA,1,3704.08,2017-12-01 09:33:30,USED BY LASD SEARCH AND RESCUE AND EMERGENCY SERVICES DIVISION TO FOR THE RESCUE OF LAW ENFORCEMENT PERSONNEL DURING EMERGENCY OPERATIONS AND DISASTER RELIEF,\nSales Order #: 2089311471\nRTD Screening Code: DOD
SYSTEM,2091195,CA,LOS ANGELES POLICE DEPARTMENT,4240,015184626,"BARRIER,VEHICLE ARRESTING,PORTABLE",EA,8,7207,2018-02-01 12:28:24,WILL BE USED BY LAPD  OFCRS TO COUNTER VEH RAMMING ATTACKS AND  HOMELAND SECURITY INCIDENCES.,
SYSTEM,2087155,CA,LOS ANGELES POLICE DEPARTMENT,3930,DSFORKLIF,FORKLIFT,EA,1,84785,2018-01-24 18:13:40,"LAPD OFCRS WILL USE THIS FORK LIFT TO MOVE CEMENT K-RAIL BARRIERS TO PROTECT CITIZENS FROM VEHICLE RAMMING ATTACKS. WILL ALSO BE USED IN SUPPORT OF  SPONTANEOUS AND PREPLANNED MAJOR INCIDENCES,  NATURAL DISASTERS, AND HOMELAND SECURITY EVENTS.",\nSales Order #: 2091626999\nRTD Screening Code: DOD
SYSTEM,2098567,CA,LOS ANGELES POLICE DEPARTMENT,3930,014783519,"FORKLIFT,ROUGH TERR",EA,1,43250,2018-02-16 12:36:43,"LAPD OFCRS WILL USE THIS FORKLIFT TO PLACE K-RAIL BARRICADES TO PROTECT CITIZENS FROM VEHICLE RAMMING ATTACKS. THEY WILL ALSO BE USED TO SUPPORT NATURAL DISASTERS, HOMELAND SECURITY INCIDENCES, PRE-PLANED AND PLANNED MAJOR EVENTS.",\nSales Order #: 2093686217\nRTD Screening Code: DOD
SYSTEM,2091185,CA,LOS ANGELES POLICE DEPARTMENT,2330,DSTRAILE1,TRAILER,EA,2,1200,2018-02-01 11:46:04,"NARCOTICS AND HOMICIDE INVESTIGATIONS AND EVIDENCE RECOVERY.  TRAILERS WILL BE DEPLOYED DURING PREPLANNED, AND SPONTANEOUS MAJOR EVENTS, NATURAL DISASTERS AND HOMELAND SECURITY INCIDENCES.",Requested DTID is no longer in the inventory.
SYSTEM,2098566,CA,LOS ANGELES POLICE DEPARTMENT,3930,014783519,"FORKLIFT,ROUGH TERR",EA,1,43250,2018-02-16 12:36:43,"LAPD OFCRS WILL USE THIS FORKLIFT TO PLACE K-RAIL BARRICADES TO PROTECT CITIZENS FROM VEHICLE RAMMING ATTACKS. THEY WILL ALSO BE USED TO SUPPORT NATURAL DISASTERS, HOMELAND SECURITY INCIDENCES, PRE-PLANED AND PLANNED MAJOR EVENTS.",\nSales Order #: 2093686216\nRTD Screening Code: DOD
SYSTEM,2098590,CA,LOS ANGELES POLICE DEPARTMENT,3930,DSFORKLIF,FORKLIFT,EA,1,330004,2018-02-16 12:59:13,"LAPD OFCRS WILL USE THIS FORKLIFT TO PLACE K-RAIL BARRICADES TO PROTECT CITIZENS FROM VEHICLE RAMMING ATTACKS. THEY WILL ALSO BE USED TO SUPPORT NATURAL DISASTERS, HOMELAND SECURITY INCIDENCES, PRE-PLANED AND PLANNED MAJOR EVENTS.",\nSales Order #: 2093687078\nRTD Screening Code: DOD
SYSTEM,2105754,CA,LOS ANGELES POLICE DEPARTMENT,3930,010543833,"TRUCK,LIFT,FORK",EA,1,100010,2018-02-28 13:26:46,"FORKLIFT WILL BE USED BY LAPD OFFICERS TO LOAD AND MOVE CEMENT BARRICADES USED TO PROTECT PEDESTRIANS FROM VEHICLE RAMMING ATTACKS. OFCRS WILL ALSO USE IT DURING PREPLANNED AND SPONTANEOUS MAJOR EVENTS, NARCOTIC INVESTIGATIONS AND HOMELAND SECURITY INCIDENCES.",\nSales Order #: 2094450012\nRTD Screening Code: DOD
SYSTEM,2090642,CA,LOS ANGELES POLICE DEPARTMENT,1385,015744707,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",EA,1,10000,2018-01-31 12:38:15,"LAPD BOMB SQUAD,SWAT OFCRS WILL USE ROBOT TO REMOTELY TAKE PHOTOS DURING TACTICAL DEPLOYMENTS AND IN SUPPORT OF PREPLANNED AND SPONTANEOUS MAJOR EVENTS,  AND HOMELAND SECURITY INCIDENCES",\nSales Order #: 2092102597\nRTD Screening Code: DOD
SYSTEM,2090584,CA,LOS ANGELES POLICE DEPARTMENT,2330,012816698,"SEMITRAILER,LOW BED",EA,1,26960,2018-01-31 10:47:37,"TRAILER WILL BE USED BY LAPD OFCRS TO TRANSPORT EQUIPMENT USED TO PROTECT CITIZENS FROM VEHICLE RAMMING ATTACKS. TRAILERS WILL ALSO BE USED TO SUPPORT NARCOTIC, GANG, AND WARRANT TASK FORCES PLANNED AND SPONTANEOUS MAJOR EVENTS, NATURAL DISASTERS AND HOMELAND SECURITY EVENTS.",\nSales Order #: 2092095538\nRTD Screening Code: DOD
SYSTEM,2090585,CA,LOS ANGELES POLICE DEPARTMENT,3930,001514434,"TRUCK,LIFT,FORK",EA,1,37414,2018-01-31 10:47:37,"FORKLIFT WILL BE USED BY LAPD OFCRS TO TRANSPORT EQUIPMENT USED TO PROTECT CITIZENS FROM VEHICLE RAMMING ATTACKS. FORKLIFT WILL ALSO BE USED TO SUPPORT NARCOTIC, GANG, AND WARRANT TASK FORCES PLANNED AND SPONTANEOUS MAJOR EVENTS, NATURAL DISASTERS AND HOMELAND SECURITY EVENTS.",\nSales Order #: 2092094268\nRTD Screening Code: DOD
SYSTEM,2090641,CA,LOS ANGELES POLICE DEPARTMENT,1385,015744707,"ROBOT,EXPLOSIVE ORDNANCE DISPOSAL",EA,1,10000,2018-01-31 12:38:15,"LAPD BOMB SQUAD,SWAT OFCRS WILL USE ROBOT TO REMOTELY TAKE PHOTOS DURING TACTICAL DEPLOYMENTS AND IN SUPPORT OF PREPLANNED AND SPONTANEOUS MAJOR EVENTS,  AND HOMELAND SECURITY INCIDENCES",\nSales Order #: 2092110518\nRTD Screening Code: DOD
SYSTEM,2083369,CA,LOS ANGELES POLICE DEPARTMENT,5180,015508373,CLIMBER'S SET,SE,2,3100,2018-01-19 11:27:27,"LAPD OFFICERS WILL USE THESE KITS DURING DEPT TACTICAL DEPLOYMENTS.  PROPERTY WILL ALSO BE USED DURING PLANNED EVENTS, NATURAL DISASTERS AND HOMELAND SECURITY EVENTS.",\nSales Order #: 2091349237\nRTD Screening Code: DOD
SYSTEM,2100922,CA,LOS ANGELES POLICE DEPARTMENT,2330,011631853,"SEMITRAILER,LOW BED",EA,1,12174,2018-02-20 23:59:40,"LAPD OFCRS WILL USE TRAILER TO HAUL K RAIL BARRICADES, USED TO PROTECT CITIZENS FROM VEHICLE RAMMING ATTACKS. TRAILERS WILL ALSO BE USED TO SUPPORT, PLANNED AND SPONTANEOUS MAJOR EVETS, NATURAL DISASTERS, AND HOME LAND SECURITY OCCURRENCES.",Requested DTID is no longer in the inventory.
SYSTEM,2086271,CA,MARTINEZ POLICE DEPT,6515,015217976,"TOURNIQUET,NONPNEUM",EA,50,37.79,2018-01-23 14:34:27,"WILL BE USED BY MARTINEZ PD OFFICERS PERSONAL MEDICAL EQUIPMENT WORN DURING PATROL, SERVICE OF HIGH RISK WARRANTS RELATED TO DRUG TRAFFICKING INVESTIGATIONS, SURVEILLANCE OPERATIONS.",Requested DTID is no longer in the inventory.
SYSTEM,2078204,CA,MONTEREY COUNTY SHERIFF DEPT,8415,014618341,"SHIRT,COLD WEATHER",EA,20,60.14,2018-01-06 12:16:08,COLD WEATHER SHIRT FOR USE BY MONTEREY COUNTY SHERIFFS OFFICE SEARCH AND RESCUE TEAM DURING PUBLIC SAFETY MISSIONS DURING INCLEMENT WEATHER.,\nSales Order #: 2090226229\nRTD Screening Code: DOD
SYSTEM,2078217,CA,MONTEREY COUNTY SHERIFF DEPT,8415,010290111,"GLOVES,FLYERS'",PR,2,25.42,2018-01-06 12:16:09,PERSONNEL PROTECTIVE FLAME RESISTANT EQUIPMENT FOR MONTEREY COUNTY SHERIFFS OFFICE SWAT TEAM MEMBERS. PPE WILL BE USED DURING PUBLIC SAFETY MISSIONS REQUIRING TEAM MEMBERS TO ENTER INTO LOCATIONS CONTAINING KNOWN OR UNKNOWN FLAMMABLE SUBSTANCES.,\nSales Order #: 2090224941\nRTD Screening Code: DOD
SYSTEM,2129519,CA,NAPA POLICE DEPT,5855,015345931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",EA,1,838,2018-03-23 11:49:09,"THIS ITEM WOULD BE USED TO SUPPORT FULL-TIME POLICE OFFICERS WITHIN THE NAPA POLICE DEPT IN THEIR LAW ENFORCEMENT DUTIES.  THOSE DUTIES INCLUDE BUT ARE NOT LIMITED TO RESPONSE TO ACTIVE SHOOTER, DRUG TRAFFICKING INTERDICTION AND PATROL OPERATIONS.",\nSales Order #: 2096520803\nRTD Screening Code: DOD
SYSTEM,2082910,CA,OFFICE OF PROTECTIVE SERVICES LEA,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,8524,2018-01-18 13:06:19,"THE DEPARTMENT OF DEVELOPMENTAL SERVICES, OFFICE OF PROTECTIVE SERVICES POLICE OFFICERS WILL USE THIS ITEM DURING REGULAR PATROL AND INVESTIGATION DUTIES. POLICE OFFICERS WILL ALSO USE IT TO RESPOND TO CRITICAL INCIDENTS.",Requested DTID is no longer in the inventory.
SYSTEM,2080728,CA,OFFICE OF PROTECTIVE SERVICES LEA,2340,DSCYCLES0,"MOTORCYCLES, MOTOR SCOOTERS, AND BICYCLE",EA,1,5648.67,2018-01-11 15:54:21,"TO BE USED BY THE OFFICE OF PROTECTIVE SERVICES, A LAW ENFORCEMENT BRANCH FOR LAW ENFORCEMENT PURPOSES.  TO BE USED FOR PATROL.",Requested DTID is no longer in the inventory.
SYSTEM,2081132,CA,OFFICE OF PROTECTIVE SERVICES LEA,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,10600,2018-01-12 15:46:03,"THIS ITEM IS TO BE USED BY THE OFFICE OF PROTECTIVE SERVICES, A LAW ENFORCEMENT POLICE AGENCY FOR LAW ENFORCEMENT PURPOSES ONLY.",\nSales Order #: 2090794445\nRTD Screening Code: DOD
SYSTEM,2082521,CA,OFFICE OF PROTECTIVE SERVICES LEA,8340,DSTENTARP,TENTS AND TARPAULINS,EA,1,689.5,2018-01-17 17:48:51,"THIS ITEM WILL BE USED BY THE OFFICE OF PROTECTIVE SERVICES, A LAW ENFORCEMENT AGENCY FOR LAW ENFORCEMENT PURPOSES ONLY.",
SYSTEM,2079574,CA,OFFICE OF PROTECTIVE SERVICES LEA,2340,DSCYCLES0,"MOTORCYCLES, MOTOR SCOOTERS, AND BICYCLE",EA,1,5648.67,2018-01-09 15:27:49,TO BE USED  BY LAW ENFORCEMENT PURPOSES SUCH AS PATROL.,\nSales Order #: 2090426146\nRTD Screening Code: DOD
SYSTEM,2109724,CA,ORANGE COUNTY SHERIFF,5110,013946252,"MULTI-TOOL,FOLDING,POCKET",EA,540,60.52,2018-03-07 12:48:30,"ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO SWORN LAW ENFORCEMENT PERSONNEL. THESE MULTI-TOOLS PROVIDE VITAL TOOLS FOR MAINTENANCE OF DUTY GEAR AND EQUIPMENT IN THE FIELD, ELIMINATING DOWN TIME OF OUR PATROL OFFICERS FOR REPAIRS AND INCREASING UNIT EFFICIENCY.",Requested DTID is no longer in the inventory.
SYSTEM,2114599,CA,ORANGE COUNTY SHERIFF,8465,016036613,BAG DEPLOYMENT,EA,5,274.53,2018-03-14 08:33:54,"ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO SWORN DEPUTIES GOING OUT TO PATROL. THESE BAGS WILL CONTAIN THE DEPUTY'S BALLISTIC PLATE CARRIER, GAS MASK, HAZMAT SUIT, AND CRITICAL INCIDENT RESPONSE EQUIPMENT AND PROVIDE EASE OF TRANSPORT FROM THE STATION TO THE VEHICLE EACH DAY FOR THEIR SHIFT.",Requested DTID is no longer in the inventory.
SYSTEM,2109190,CA,ORANGE COUNTY SHERIFF,3920,013261665,"TRUCK,HAND",EA,3,295.12,2018-03-06 18:19:46,"ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO OUR TRAINING RANGE AND ARMORY STAFF. THESE WILL BE USED TO TRANSPORT HEAVY ITEMS AT THE FACILITY INCLUDING SHOOTING TARGETS, AMMUNITION, AND TRAINING AIDES. THESE ITEMS ARE VITAL FOR THE EFFECTIVE TRAINING OF FIRST RESPONDER STAFF IN MAINTAINING PERISHABLE SKILLS AND FOR THE PRESERVATION OF SAFETY DURING STRESSFUL SITUATIONS.",Requested DTID is no longer in the inventory.
SYSTEM,2105550,CA,ORANGE COUNTY SHERIFF,6530,DSTRETCHE,MEDICAL LITTER AND STRETCHERS,EA,3,3686.53,2018-02-28 08:33:53,ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF DEPLOYMENT WITH OUR AIR SUPPORT SEARCH AND RESCUE UNIT. THESE LITTERS WILL EASE TRANSPORT OF CASUALTIES AND REDUCE TOTAL TRANSPORT TIME TO PROFESSIONAL MEDICAL CARE.,\nSales Order #: 2094439792\nRTD Screening Code: DOD
SYSTEM,2107959,CA,ORANGE COUNTY SHERIFF,8415,015771967,"LINER,EXTREME COLD",EA,3,245.67,2018-03-05 09:55:14,ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO FIRST RESPONDER PERSONNEL IN COLD WEATHER ASSIGNMENTS. THESE WILL SUPPLEMENT ISSUED UNIFORMS TO PROVIDE PROTECTION FROM THE ELEMENTS.,\nSales Order #: 2094840191\nRTD Screening Code: DOD
SYSTEM,2106207,CA,ORANGE COUNTY SHERIFF,8145,014653621,SHIPPING AND STORAG,EA,1,11863.79,2018-03-01 08:12:54,ITEM WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF PLACEMENT AT ONE OF OUR SUB-STATIONS. THIS CONTAINER WILL PROVIDE RELIEF ON OUR INCREASING DEMAND FOR SECURE OUTDOOR STORAGE OF LAW ENFORCEMENT EQUIPMENT.,\nSales Order #: 2094562604\nRTD Screening Code: DOD
SYSTEM,2091421,CA,ORANGE COUNTY SHERIFF,2330,010907847,"SEMITRAILER,VAN",EA,1,33891,2018-02-01 18:04:29,ITEM WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO THE TRANSPORTATION DIVISION. THIS TRAILER WILL ASSIST IN THE MISSION TO RAPIDLY AND CONVENIENTLY DEPLOY DEPARTMENT AID AND ASSETS IN THE CASE OF EMERGENCY RESPONSE AND DISASTER RELIEF.,\nSales Order #: 2092457966\nRTD Screening Code: DOD
SYSTEM,2113010,CA,ORANGE COUNTY SHERIFF,8145,DSSHIPCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,EA,2,20000,2018-03-12 14:50:07,ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF PLACEMENT AT OUR TRAINING ACADEMY FACILITY. THESE STORAGE CONTAINERS WILL BE USED TO STORE TRAINING EQUIPMENT FOR SWORN DEPARTMENT PERSONNEL AS WELL AS SEARCH AND RESCUE EQUIPMENT TO BE KEPT AT THE READY FOR RAPID DEPLOYMENT.,Requested DTID is no longer in the inventory.
SYSTEM,2109159,CA,ORANGE COUNTY SHERIFF,8465,015322303,"CANTEEN,GENERAL PUR",EA,170,9.77,2018-03-06 17:58:23,ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO SEARCH AND RESCUE AND REGIONAL NARCOTICS SUPPRESSION PROGRAM TEAM MEMBERS FOR EXTENDED DEPLOYMENTS IN UNINCORPORATED AREAS OF THE COUNTY REMOVED FROM CLEAN RUNNING WATER.,\nSales Order #: 2095053432\nRTD Screening Code: DOD
SYSTEM,2076913,CA,ORANGE COUNTY SHERIFF,4130,015657655,SMALL FIELD REFRIGERATION SYSTEM,EA,3,23250,2018-01-03 11:44:02,ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT TO BE INSTALLED AT OUR KATELLA TRAINING FACILITY SWAT HEADQUARTERS. THESE BOXES WILL PROVIDE INSULATED OUTDOOR STORAGE FOR MISSION CRITICAL ITEMS THAT CURRENTLY HAVE NO CENTRALIZED STORAGE LOCATION. THE RESULTING ORGANIZED STORAGE WILL ALLOW FOR FASTER CALL OUTS AND REDUCED RESPONSE TIMES.,Requested DTID is no longer in the inventory.
SYSTEM,2090825,CA,ORANGE COUNTY SHERIFF,6230,015381516,FLASHLIGHT,BX,23,240.87,2018-01-31 18:30:57,ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO CRITICAL INCIDENT RESPONSE TEAM MEMBERS. THESE LIGHTS WILL PROVIDE ILLUMINATION MARKERS FOR CLEARING BUILDINGS DURING ACTIVE SHOOTER SITUATIONS.,Requested DTID is no longer in the inventory.
SYSTEM,2089248,CA,ORANGE COUNTY SHERIFF,6545,015867691,"REFILL,INDIVIDUAL F",KT,538,72.14,2018-01-29 17:13:05,ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO OUR PATROL DEPUTIES IN FIRST RESPONDER ROLES. THESE KITS PROVIDE VITAL LIFESAVING EQUIPMENT IN THE CASE OF MASS SHOOTINGS AND TERRORISM RELATED RESPONSES.,\nSales Order #: 2091975101\nRTD Screening Code: DOD
SYSTEM,2100449,CA,ORANGE COUNTY SHERIFF,6230,014648082,"KRILL LAMP,180 BLUE",EA,220,22.19,2018-02-20 09:54:59,ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO OUR SWAT AND CRITICAL INCIDENT RESPONSE TEAM MEMBERS. THESE LAMPS ARE USED TO MARK CLEARED ROOMS DURING HIGH THREAT CALLS INTO LARGE BUILDINGS OR AREAS.,\nSales Order #: 2093689904\nRTD Screening Code: DOD
SYSTEM,2072063,CA,ORANGE COUNTY SHERIFF,6545,015867691,"REFILL,INDIVIDUAL F",KT,538,72.14,2017-12-20 11:07:03,ITEMS WILL BE USED BY THE ORANGE COUNTY SHERIFF'S DEPARTMENT FOR THE PURPOSE OF ISSUING TO SWORN DEPARTMENT PERSONNEL WHO ACT AS FIRST RESPONDERS IN MEDICAL EMERGENCIES AND ACTIVE SHOOTER SITUATIONS. THESE ITEMS PROVIDE VITAL LIFESAVING EQUIPMENT DURING TRAUMATIC INCIDENTS.,\nSales Order #: 2089383884\nRTD Screening Code: DOD
